Parent	Child	PanMAN_Diff	MAFFT_Diff	Expected_Mismatch_Count_After_Correction	Mismatch_Count_In_MA_Blocks
node_18792	B.US.2006.CH148.PL.191206.BE.1.KY112059	 4522	4522	 4522	 0
node_16660	node_16662	 0	0	 0	 0
node_18081	B.US.2016.605_wk-2_Q12_B6.MW060155	 3106	3106	 3106	 0
node_18362	node_18401	 18	18	 18	 0
node_16655	node_16660	 161	161	 161	 0
node_16659	B.US.2019.5111-WK26-PL7-F7.OM204186	 4329	2437	 2437	 0
node_16661	B.US.2019.5111-WK26-PL13-A15.OM203993	 4116	3139	 3138	 1
node_16864	node_16866	 506	0	 0	 0
node_16658	node_16659	 0	0	 0	 0
node_16654	B.US.2018.5111_wk-2_PL1_O5.MW059462	 3074	2728	 2728	 0
node_16656	node_16658	 285	285	 285	 0
node_16657	B.US.2018.5111_wk-2_PL4_E21.MW059499	 2815	2815	 2815	 0
node_16651	node_16653	 0	0	 0	 0
node_16657	B.US.2019.5111-WK26-PL14-I21.OM204035	 2911	2675	 2675	 0
node_16652	B.US.2019.5111-WK26-PL11-F17.OM203943	 754	754	 754	 0
node_16648	node_16650	 3	3	 3	 0
node_16652	B.US.2019.5111-WK-2-PL11-L23.OM204264	 802	802	 802	 0
node_16648	node_16649	 0	0	 0	 0
node_19143	node_19182	 0	0	 0	 0
node_18093	node_18094	 9	9	 9	 0
node_16650	B.US.2019.5111-WK-2-PL11-N16.OM204266	 2923	2923	 2923	 0
node_16640	node_16642	 3499	173	 173	 0
node_16642	B.US.2019.5111-WK26-PL2-E6.OM204104	 2631	2631	 2631	 0
node_16649	B.US.2019.5111-WK26-PL15-J13.OM204063	 3326	3008	 3008	 0
node_16651	node_16652	 0	0	 0	 0
node_19226	B.US.2019.5125-WK-2-PL8-P17.OM206079	 7577	5135	 5135	 0
node_16643	B.US.2019.5111-WK26-PL3-I2.OM204121	 2939	2939	 2939	 0
node_16638	node_16639	 0	0	 0	 0
node_19614	node_19615	 154	154	 154	 0
node_16641	B.US.2019.5111-WK26-PL6-N13.OM204173	 3828	2916	 2916	 0
node_16636	node_16638	 173	173	 173	 0
node_16636	node_16637	 173	173	 173	 0
node_16637	B.US.2019.5111-WK26-PL13-L8.OM204015	 3430	2836	 2836	 0
node_16625	node_16635	 0	0	 0	 0
node_16626	node_16631	 369	147	 147	 0
node_16631	node_16632	 0	0	 0	 0
node_16624	B.US.2019.5111-WK26-PL13-E12.OM204002	 6037	3107	 3107	 0
node_16628	B.US.2019.5111-WK-2-PL14-M17.OM204317	 1708	966	 966	 0
node_16606	node_16625	 0	0	 0	 0
node_19043	B.US.2016.B207_GAG_CD69_I23.MT191174	 3680	3680	 3680	 0
node_16628	B.US.2019.5111-WK-2-PL15-M18.OM204331	 5101	1037	 1037	 0
node_16618	B.US.2019.5111-WK26-PL11-I22.OM203947	 3088	2743	 2742	 1
node_16621	node_16622	 0	0	 0	 0
node_16624	B.US.2019.5111-WK26-PL5-C11.OM204147	 3064	3064	 3064	 0
node_17035	node_17036	 135	137	 135	 0
node_16617	node_16619	 0	0	 0	 0
node_16627	node_16628	 346	0	 0	 0
node_16616	node_16621	 0	0	 0	 0
node_16616	node_16617	 594	0	 0	 0
node_16621	node_16623	 371	371	 371	 0
node_16615	B.US.2019.5111-WK-2-PL12-I7.OM204281	 7009	2770	 2743	 27
node_16611	B.US.2019.5111-WK26-PL4-N22.OM204143	 3001	2683	 2683	 0
node_16614	node_16615	 16	16	 16	 0
node_18426	node_18427	 1	1	 1	 0
node_16567	node_16606	 204	196	 204	 0
node_16613	B.US.2018.5111_wk-2_PL3_J23.MW059489	 2723	2722	 2723	 0
node_16607	node_16608	 267	264	 267	 0
node_16614	B.US.2019.5111-WK26-PL9-O7.OM204243	 2981	2746	 2745	 1
node_16604	node_16605	 3	3	 3	 0
node_19813	B.US.2019.5210-WK26-PL3-J17.OM206443	 4873	3607	 3607	 0
node_16603	B.US.2019.5111-WK26-PL11-E21.OM203942	 3491	2663	 2661	 2
node_16597	node_16602	 28	28	 28	 0
node_16603	B.US.2019.5111-WK26-PL1-J10.OM209442	 2695	2695	 2695	 0
node_19421	node_19422	 2	2	 2	 0
node_16602	node_16604	 55	55	 55	 0
node_16601	B.US.2019.5111-WK26-PL1-E8.OM209441	 4283	853	 853	 0
node_16601	B.US.2018.5111_wk-2_PL5_J11.MW062999	 2662	1034	 1034	 0
node_16598	node_16600	 1715	1715	 1715	 0
node_16592	B.US.2019.5111-WK26-PL15-D17.OM209439	 2655	2655	 2655	 0
node_16600	B.US.2018.5111_wk-2_PL3_N10.MW062997	 1030	1030	 1030	 0
node_16596	B.US.2018.5111_wk-2_PL1_F14.MW062992	 1358	804	 804	 0
node_16594	B.US.2019.5111-WK26-PL9-L11.OM209455	 582	582	 582	 0
node_16591	node_16592	 594	0	 0	 0
node_16590	B.US.2018.5111_wk-2_PL4_M9.MW062998	 3590	2760	 2760	 0
node_16578	node_16583	 0	0	 0	 0
node_16589	node_16591	 0	0	 0	 0
node_16589	node_16590	 0	0	 0	 0
node_17711	node_17712	 12	12	 12	 0
node_16593	node_16594	 126	126	 126	 0
node_16570	node_16574	 3991	346	 284	 89
node_19756	B.US.2019.5210-WK-2-PL9-C6.OM206799	 3622	3622	 3622	 0
node_16590	B.US.2019.5111-WK26-PL1-P6.OM209443	 3333	2669	 2669	 0
node_17730	node_17731	 8	8	 8	 0
node_16565	node_16566	 93	77	 93	 0
node_16585	node_16586	 173	173	 173	 0
node_16579	node_16581	 0	0	 0	 0
node_16579	node_16580	 0	0	 0	 0
node_16584	B.US.2018.5111_wk-2_PL1_F18.MW062993	 3426	2858	 2858	 0
node_16578	node_16579	 0	0	 0	 0
node_16569	node_16570	 1407	1407	 1407	 0
node_16584	B.US.2019.5111-WK26-PL2-O18.OM209444	 2667	2667	 2667	 0
node_16562	B.CA.2018.P1Duo_16p2F1_B71C0P0_490.ON816696	 2175	649	 649	 0
node_16588	node_16589	 0	0	 0	 0
node_17081	B.FR.1983.IIIB.KJ925006	 3014	1614	 1614	 0
node_16575	B.US.2005.MDR-1b.KF990606	 5882	4771	 4729	 42
node_16567	node_16568	 107	110	 107	 0
node_16571	node_16572	 2616	2603	 2616	 0
node_16564	B.CA.2018.P1Rec_13p2B2_B76C0P0_49.ON816905	 5728	1031	 1241	 80
node_16561	node_16562	 1	1	 1	 0
node_16556	node_16561	 76	78	 76	 0
node_16558	B.CA.2018.P1Col_11p1F3_B36C1P0_43.ON816685	 1693	850	 849	 1
node_16546	node_16556	 81	77	 81	 0
node_16555	B.CA.2018.P1Spl_10C2_B55C0P0_491.ON816917	 682	682	 682	 0
node_16557	node_16558	 313	296	 313	 0
node_16554	node_16555	 729	126	 121	 5
node_16564	B.CA.2018.P1Col_11p1F2_B35C1P1_28.ON816682	 2915	1166	 2915	 0
node_16555	B.CA.2018.P1Med_6p2A12_B45C0P0_483.ON816820	 1028	682	 682	 0
node_17053	node_17054	 0	0	 0	 0
node_16561	node_16563	 239	3	 3	 0
node_19293	B.US.2018.120-LN-2-D7.MK169812	 5883	4863	 4863	 0
node_16547	node_16552	 11	10	 11	 0
node_16549	B.CA.2018.P1Ing_17p2B9_B49C0P0_488.ON816771	 956	644	 644	 0
node_16551	B.CA.2018.P1Spl_12B2_B37C2P2_32.ON816935	 5622	518	 518	 0
node_16549	B.CA.2018.P1Mes_13p1F10_B68C0P0_488.ON816884	 1216	644	 644	 0
node_16545	B.CA.2018.P1Spl_12D7_B46C0P0_488.ON816945	 1935	755	 755	 0
node_16543	B.CA.2018.P1Spl_12C2_B39C1P1_446.ON816938	 990	645	 644	 1
node_16537	node_16542	 569	210	 223	 1
node_16548	node_16549	 0	0	 0	 0
node_16543	B.CA.2018.P1Hil_17p1G4_B35C0P0_495.ON816724	 1145	908	 923	 1
node_16550	B.CA.2018.P1Hil_3ABA7_ID2_9070_16.ON816699	 519	519	 519	 0
node_16544	node_16545	 111	111	 111	 0
node_19147	node_19148	 0	0	 0	 0
node_16546	node_16547	 76	76	 76	 0
node_16541	B.CA.2018.P1Liv_3CDD2_B85C3P2_83.ON816780	 679	674	 679	 0
node_16538	node_16540	 0	0	 0	 0
node_19386	node_19387	 368	0	 0	 0
node_16544	B.CA.2018.P1Liv_16p1E9_B30C0P0_481.ON816797	 644	644	 644	 0
node_16540	node_16541	 38	18	 38	 0
node_16538	node_16539	 0	0	 0	 0
node_16536	B.CA.2018.P1Med_14p1A12_B9C0P0_488.ON816849	 533	187	 187	 0
node_16534	B.CA.2018.P1Mes_14p1F3_B35C0P0_483.ON816888	 652	652	 652	 0
node_16533	node_16534	 0	0	 0	 0
node_18309	B.US.2004.USPI83747EI12y04121pcWG2B4.JN024118	 701	701	 701	 0
node_16530	node_16532	 0	0	 0	 0
node_16532	B.CA.2018.P1Axi_4b5A9_ID12_9075_21.ON816670	 2358	808	 808	 0
node_16526	B.CA.2018.P1Hil_17p2A8_B43C0P0_482.ON816734	 1248	652	 652	 0
node_18122	B.CY.2005.CY056.FJ388905	 3328	3312	 3328	 0
node_16528	node_16529	 764	156	 156	 0
node_19252	node_19253	 82	82	 82	 0
node_16526	B.CA.2018.P1Liv_2CDD6_B79C0P0_465.ON816779	 1482	652	 652	 0
node_16523	node_16524	 222	0	 0	 0
node_16524	B.CA.2018.P1Liv_16p1E7_B28C0P0_493.ON816795	 1248	652	 652	 0
node_17766	B.CH.-.HK_JIDLNBL_S390.MT155370	 4612	3974	 3952	 22
node_16522	B.CA.2018.P1Spl_13p1C5_B60C0P2_42.ON816951	 2820	0	 0	 0
node_16508	node_16518	 1354	1354	 1354	 0
node_16516	node_16517	 37	37	 37	 0
node_16489	node_16508	 295	295	 295	 0
node_16517	B.CA.2018.P1Lun_4b5F8_ID36_9075_42.ON816801	 4283	3979	 3971	 10
node_16509	node_16510	 323	322	 323	 0
node_16523	node_16525	 0	0	 0	 0
node_16512	B.PE.2007.502_2622_wg4.JF320220	 3975	3975	 3975	 0
node_16515	B.AR.2001.101815FL_2001.KY968394	 4567	4316	 4331	 6
node_16516	B.JP.2004.DR5913.AB480696	 4443	4443	 4443	 0
node_16510	node_16512	 305	305	 305	 0
node_17480	node_17481	 9	9	 9	 0
node_16512	node_16513	 65	53	 65	 0
node_19900	B.US.2019.5210-WK26-PL9-B6.OM206579	 9132	4256	 4256	 0
node_16507	B.US.2002.F797.FJ469737	 2353	1442	 2007	 13
node_18331	B.US.2004.USPI83747EI12y04121pcWG2B10.JN024110	 1839	716	 715	 1
node_16507	B.PE.2007.502_2622_wg2.JF320217	 6663	2000	 4779	 93
node_16506	B.US.2014.Pt2_DNA_8.KU678029	 1182	1186	 1182	 0
node_16505	B.US.2014.Pt2_DNA_33.KU678033	 1654	1088	 1086	 2
node_16505	B.US.2014.Pt2_DNA_39.KU678027	 1768	1184	 1184	 6
node_16504	node_16506	 27	31	 27	 0
node_16504	node_16505	 47	53	 47	 0
node_16503	B.US.2014.Pt2_DNA_14.KU678025	 1232	1230	 1232	 0
node_16503	B.US.2014.Pt2_DNA_4.KU678035	 1230	1227	 1230	 0
node_16502	node_16503	 652	39	 38	 1
node_17905	node_17910	 40	40	 40	 0
node_16490	node_16499	 291	289	 291	 0
node_16496	B.AU.1995.C42.AF538305	 2809	2809	 2809	 0
node_16984	B.US.2018.5105_wk-2_3_D5.MW059305	 1132	674	 674	 0
node_16492	node_16493	 140	131	 140	 0
node_16498	B.US.2014.Pt2_DNA_18.KU678034	 2745	1208	 1198	 8
node_16501	B.US.2014.Pt2_DNA_7.KU678028	 5227	1533	 1509	 28
node_16495	node_16496	 1159	1134	 1159	 0
node_18683	B.US.2012.T8250_FL_CON.KU901997	 4195	4195	 4195	 0
node_16494	B.AU.1995.C24.AF538304	 4150	1900	 1837	 74
node_16480	node_16481	 0	0	 0	 0
node_16477	node_16478	 0	0	 0	 0
node_16475	node_16477	 3672	0	 0	 0
node_16492	node_16494	 293	256	 293	 0
node_16493	B.AU.1995.C76.AF538306	 2152	1812	 1806	 6
node_16487	B.US.2007.502_1115_wg6.JF320070	 4438	4438	 4438	 0
node_16480	node_16482	 2010	1046	 1046	 0
node_16493	B.US.2007.502_1115_wg2.JF320069	 6531	1882	 4643	 104
node_19816	node_19817	 0	0	 0	 0
node_16498	B.US.2014.Pt2_DNA_1.KU678031	 1489	1212	 1209	 2
node_16497	node_16498	 24	24	 24	 0
node_16491	node_16492	 241	241	 241	 0
node_16482	B.CA.2017.ART2_90C2_33C2P0_52.ON816179	 1197	961	 961	 0
node_16485	B.CA.2016.P1_G3_ADARB1.MW881681	 4091	4091	 4091	 0
node_16470	node_16475	 16	16	 16	 0
node_17597	node_17598	 0	0	 0	 0
node_16468	B.US.-.S23.REB.24A5.MT929447	 5075	5063	 5075	 0
node_16478	B.CA.2017.ART2_70p1B4_63C1P0_70.ON816159	 4525	4525	 4525	 0
node_16481	B.CA.2017.ART2_90F9_47C0P0_470.ON816193	 7045	2005	 2005	 0
node_16477	B.CA.2017.ART2_70p1A5_60C0P0_488.ON816156	 4525	4525	 4525	 0
node_16471	node_16473	 32	32	 32	 0
node_16472	B.US.-.S23.REB.3D1.MT929448	 5010	4765	 4758	 7
node_16473	B.CA.2017.ART2_90C1_32C0P0_484.ON816177	 4449	4449	 4449	 0
node_16465	node_16467	 12	12	 12	 0
node_16474	B.CA.2017.ART2_90C6_35C0P0_475.ON816181	 4457	4457	 4457	 0
node_16890	B.US.2005.309Pt1302005P10H6.MK383539	 3242	1270	 1270	 0
node_17603	node_17613	 0	0	 0	 0
node_16466	B.US.2020.P2.AAK1.d22.OQ092463	 3327	2588	 2585	 3
node_16469	node_16470	 173	173	 173	 0
node_16470	node_16471	 144	144	 144	 0
node_18258	B.US.2016.PID9Cn-P1-M12-R.OQ948821	 4571	4180	 4159	 21
node_17702	node_17703	 0	0	 0	 0
node_16451	node_16460	 23	23	 23	 0
node_18291	B.DK.2001.CTL_023.EF514707	 4097	3807	 3795	 12
node_16460	node_16461	 196	196	 196	 0
node_16460	node_16465	 52	52	 52	 0
node_16463	B.US.2015.454_34_F_w01VT.MH897920	 4604	4604	 4604	 0
node_16452	node_16453	 9	9	 9	 0
node_16461	node_16463	 231	18	 12	 6
node_16446	node_16448	 0	0	 0	 0
node_16456	node_16457	 2	2	 2	 0
node_16466	B.US.2020.P2.DNAJB14.d21.OQ092464	 2514	2514	 2514	 0
node_16456	node_16458	 2	2	 2	 0
node_16411	node_16450	 145	145	 145	 0
node_16450	node_16451	 6	6	 6	 0
node_16458	node_16459	 598	6	 6	 0
node_16445	B.US.2019.5104-WK27-2-K15.OM203797	 4501	4501	 4501	 0
node_16453	node_16455	 2	2	 2	 0
node_16453	node_16454	 7	7	 7	 0
node_16462	B.US.2007.07US_SAJ_C161_H1.JF689883	 5066	4509	 4475	 34
node_16443	B.US.2016.5104_wk-2_3_E1.MT189319	 4949	4057	 4057	 0
node_16440	B.US.2016.5104_SEB_AIMPl2_O1.MT189317	 4507	4507	 4507	 0
node_17045	B.US.1987.BC_BCSG3.L02317	 2642	1439	 1396	 42
node_16439	node_16440	 246	0	 0	 0
node_16435	node_16436	 82	82	 82	 0
node_16437	node_16438	 126	126	 126	 0
node_16438	B.US.2019.5104-WK27-3-H19.OM203805	 4744	4398	 4398	 0
node_16434	B.US.2016.5104_wk-2_2_I16.MT190911	 4035	4035	 4035	 0
node_16412	node_16431	 40	40	 40	 0
node_18176	B.ES.2006.R14.KT200350	 4292	1900	 2792	 48
node_16429	node_16430	 0	0	 0	 0
node_16430	B.US.2016.5104_wk-2_5_D23.MT190973	 7446	4056	 4056	 0
node_16429	B.US.2019.5104-WK27-5-J7.OM209425	 4144	4144	 4144	 0
node_16424	B.US.2016.5104_GAG_NEG_J23.MT190845	 4497	4497	 4497	 0
node_16422	node_16427	 494	494	 494	 0
node_16424	B.US.2016.5104_wk-2_4_I17.MT190964	 4495	4495	 4495	 0
node_16423	node_16424	 0	0	 0	 0
node_16427	node_16429	 937	937	 937	 0
node_16426	B.US.2016.5104_wk-2_2_F2.MT190905	 4597	4597	 4597	 0
node_16419	B.US.2019.5104-WK27-3-A19.OM209396	 1639	1639	 1639	 0
node_16421	B.US.2016.5104_SEB_CD69Pl1_E23.MT190849	 4395	4049	 4049	 0
node_18886	node_18888	 250	250	 250	 0
node_16413	node_16422	 443	443	 443	 0
node_16496	B.GB.2013.13774_1_50.3.MF109475	 9871	2509	 6953	 100
node_16420	B.US.2019.5104-WK27-1-G12.OM209370	 4048	4048	 4048	 0
node_16418	node_16419	 3386	2398	 2398	 0
node_16421	B.US.2016.5104_MOGPl2_E22.MT190810	 5275	4051	 4051	 0
node_16414	node_16418	 0	0	 0	 0
node_17496	B.DE.2018.9254_W12_2P3.MN090748	 1146	702	 702	 0
node_16412	node_16413	 23	23	 23	 0
node_16416	B.US.2016.5104_wk-2_4_D14.MT190957	 4939	4053	 4053	 0
node_16417	B.US.2016.5104_wk-2_4_M9.MT190968	 5357	4023	 4023	 0
node_16413	node_16414	 0	0	 0	 0
node_16254	node_16410	 4	4	 4	 0
node_16415	node_16416	 0	0	 0	 0
node_16409	B.US.2016.5104_SEB_AIMPl2_M11.MT190842	 4815	4815	 4815	 0
node_16406	node_16407	 0	0	 0	 0
node_16409	B.US.2016.5104_wk-2_1_O4.MT190893	 7824	4870	 4870	 0
node_16407	B.US.2019.5104-WK27-4-K17.OM209413	 7819	4865	 4865	 0
node_16408	node_16409	 0	0	 0	 0
node_16402	node_16404	 0	0	 0	 0
node_16403	B.US.2016.5104_wk-2_5_D3.MT190975	 4990	4398	 4398	 0
node_17276	B.US.1986.5096_86.AY835749	 2860	2258	 2271	 10
node_16405	B.US.2016.5104_wk-2_4_G2.MT190962	 1059	1059	 1059	 0
node_16399	B.US.2016.5104_wk-2_3_G20.MT190934	 4054	4054	 4054	 0
node_16397	node_16398	 0	0	 0	 0
node_16401	node_16402	 0	0	 0	 0
node_19085	B.US.2016.B207_Q15_D14.MT191198	 5437	4555	 4555	 0
node_16391	node_16401	 371	371	 371	 0
node_19555	node_19556	 368	0	 0	 0
node_17479	B.DE.2016.9254_W12_6I1_S93.MK116066	 741	741	 741	 0
node_16391	node_16392	 0	0	 0	 0
node_16395	node_16396	 2395	2393	 2395	 0
node_16397	node_16399	 0	0	 0	 0
node_16398	B.US.2019.5104-WK27-1-C20.OM209363	 5034	4046	 4046	 0
node_16392	node_16393	 236	0	 0	 0
node_16398	B.US.2016.5104_SEB_AIM_E20.MT190830	 4400	4054	 4054	 0
node_16381	B.US.2016.5104_wk-2_5_M9.MT189333	 7862	4166	 4166	 0
node_16393	node_16395	 1451	709	 709	 0
node_16386	B.US.2016.5104_GAG_NEG_N8.MT190780	 5277	4053	 4053	 0
node_16390	B.US.2016.5104_wk-2_1_G6.MT190877	 3568	3332	 3332	 0
node_16396	B.US.2016.5104_wk-2_2_M21.MT190919	 951	951	 951	 0
node_16396	B.US.2016.5104_MOGPl1_G14.MT190797	 954	954	 954	 0
node_16387	node_16389	 0	0	 0	 0
node_16376	B.US.2016.5104_wk-2_5_A24.MT190970	 4791	4049	 4049	 0
node_16389	B.US.2019.5104-WK27-1-B14.OM209362	 3337	3337	 3337	 0
node_17339	node_17340	 38	38	 38	 0
node_16390	B.US.2019.5104-WK27-4-E12.OM209411	 9342	3338	 3337	 11
node_16379	B.US.2019.5104-WK27-1-G22.OM209371	 4780	4038	 4038	 0
node_16372	node_16391	 246	0	 0	 0
node_16382	node_16387	 1700	712	 712	 0
node_18026	node_18027	 0	0	 0	 0
node_16388	B.US.2019.5104-WK27-4-P6.OM209422	 6638	3340	 3340	 0
node_16382	node_16383	 0	0	 0	 0
node_16381	B.US.2016.5104_wk-2_3_J23.MT190943	 4495	4495	 4495	 0
node_16374	node_16375	 0	0	 0	 0
node_16333	node_16372	 346	0	 0	 0
node_16371	B.US.2016.5104_wk-2_3_C21.MT190927	 4274	3928	 3928	 0
node_16360	B.US.2019.5104-WK27-4-C3.OM209410	 4490	4490	 4490	 0
node_18964	node_18965	 2	2	 2	 0
node_16362	B.US.2019.5104-WK27-2-K16.OM209390	 4938	4052	 4052	 0
node_16370	node_16371	 113	113	 113	 0
node_16372	node_16373	 0	0	 0	 0
node_16367	B.US.2016.5104_wk-2_3_G6.MT190935	 4866	3828	 3814	 14
node_16363	node_16364	 229	229	 229	 0
node_16362	B.US.2016.5104_wk-2_3_H21.MT190938	 4037	4037	 4037	 0
node_16370	B.US.2016.5104_SEB_AIMPl2_H6.MT190840	 4044	4044	 4044	 0
node_16367	B.US.2016.5104_SEB_AIMPl2_P2.MT190844	 3814	3814	 3814	 0
node_16360	B.US.2016.5104_wk-2_3_H8.MT190940	 4492	4492	 4492	 0
node_16357	node_16358	 0	0	 0	 0
node_16369	B.US.2019.5104-WK27-1-J17.OM209378	 4050	4050	 4050	 0
node_16359	node_16360	 443	443	 443	 0
node_16358	B.US.2016.5104_wk-2_3_D2.MT190930	 5411	3571	 3571	 0
node_16354	node_16359	 0	0	 0	 0
node_16361	node_16362	 0	0	 0	 0
node_16355	node_16357	 477	477	 477	 0
node_16369	B.US.2016.5104_wk-2_1_C12.MT190869	 4936	4050	 4050	 0
node_16356	B.US.2016.5104_wk-2_3_L5.MT190946	 4728	4492	 4492	 0
node_16355	node_16356	 443	443	 443	 0
node_16358	B.US.2016.5104_wk-2_3_O15.MT190948	 3561	3561	 3561	 0
node_16334	node_16353	 0	0	 0	 0
node_16353	node_16354	 0	0	 0	 0
node_16352	B.US.2016.5104_wk-2_4_G1.MT190961	 3340	3340	 3340	 0
node_16352	B.US.2016.5104_wk-2_4_A15.MT190953	 3349	3349	 3349	 0
node_16349	node_16350	 0	0	 0	 0
node_16348	B.US.2016.5104_wk-2_3_L6.MT190947	 3335	3335	 3335	 0
node_16350	B.US.2019.5104-WK27-1-D5.OM209368	 5178	4046	 4046	 0
node_16348	B.US.2019.5104-WK27-5-K16.OM209426	 4756	3346	 3339	 7
node_16343	B.US.2019.5104-WK27-4-M11.OM209417	 4729	4493	 4493	 0
node_19274	B.US.2018.120-LN-77D7.MK169818	 4380	4380	 4380	 0
node_16343	B.US.2019.5104-WK27-1-I6.OM209376	 4492	4492	 4492	 0
node_16587	node_16597	 0	0	 0	 0
node_16341	B.US.2016.5104_wk-2_4_P8.MT189331	 4053	4053	 4053	 0
node_16332	B.US.2019.5104-WK27-5-F1.OM209423	 4492	4492	 4492	 0
node_16341	B.US.2016.5104_MOGPl1_I12.MT190846	 4056	4056	 4056	 0
node_16342	B.US.2016.5104_wk-2_3_B3.MT190925	 4042	4042	 4042	 0
node_16339	B.US.2019.5104-WK27-4-N9.OM209421	 4495	4495	 4495	 0
node_16336	node_16340	 0	0	 0	 0
node_16337	node_16339	 0	0	 0	 0
node_16333	node_16334	 0	0	 0	 0
node_16334	node_16335	 0	0	 0	 0
node_18276	node_18277	 11	11	 11	 0
node_19678	B.US.2019.5210-WK26-PL7-E2.OM206539	 3091	3090	 3091	 0
node_16338	B.US.2016.5104_wk-2_1_L9.MT190889	 8188	4492	 4492	 0
node_16338	B.US.2016.5104_wk-2_5_P15.MT190986	 4496	4496	 4496	 0
node_17587	node_17588	 0	0	 0	 0
node_17418	B.GB.2005.MM45d87_GN1.HM586211	 3610	3610	 3610	 0
node_16332	B.US.2019.5104-WK27-2-M8.OM209392	 4495	4495	 4495	 0
node_16326	B.US.2016.5104_wk-2_1_L20.MT190887	 3694	3694	 3694	 0
node_18717	node_18718	 236	0	 0	 0
node_16327	node_16328	 123	123	 123	 0
node_16324	node_16329	 0	0	 0	 0
node_17674	B.DE.2018.9254_W12_2H20.MN090740	 1026	704	 704	 0
node_16314	node_16324	 0	0	 0	 0
node_16326	B.US.2019.5104-WK27-4-M4.OM209420	 3698	3697	 3698	 0
node_16324	node_16325	 0	0	 0	 0
node_16323	B.US.2016.5104_CEFT_CD69_O18.MT190784	 4494	4494	 4494	 0
node_16325	node_16326	 978	978	 978	 0
node_16323	B.US.2016.5104_wk-2_4_M12.MT190967	 4835	4489	 4489	 0
node_16318	B.US.2016.5104_GAG_NEG_C22.MT190837	 3359	3359	 3359	 0
node_16322	node_16323	 4651	3427	 3427	 0
node_16317	B.US.2019.5104-WK27-1-C22.OM209364	 5239	5239	 5239	 0
node_16316	node_16318	 712	712	 712	 0
node_16315	node_16320	 3220	2984	 2984	 0
node_16320	node_16322	 0	0	 0	 0
node_16316	node_16317	 1110	1110	 1110	 0
node_16295	node_16314	 173	173	 173	 0
node_16320	node_16321	 0	0	 0	 0
node_16306	node_16308	 0	0	 0	 0
node_16319	B.US.2016.5104_CMV_NEG_L2.MT190819	 4813	3413	 3397	 16
node_16305	node_16310	 443	443	 443	 0
node_16311	B.US.2016.5104_SEB_NEGPl1_F12.MT190858	 4074	4074	 4074	 0
node_16306	node_16307	 0	0	 0	 0
node_16308	node_16309	 0	0	 0	 0
node_16298	node_16300	 0	0	 0	 0
node_17228	B.CH.-.HK_JIDLNBL_S099.MT155337	 778	778	 778	 0
node_16308	B.US.2016.5104_GAG_NEG_E14.MT190841	 5087	4495	 4495	 0
node_16300	B.US.2016.5104_MOGPl1_I6.MT190850	 4485	4485	 4485	 0
node_16293	B.US.2016.5104_CMV_CD69_C4.MT190803	 3934	3934	 3934	 0
node_16311	B.US.2019.5104-WK27-2-B17.OM209385	 4808	4066	 4066	 0
node_16307	B.US.2016.5104_wk-2_2_H9.MT190910	 4509	4509	 4509	 0
node_16297	node_16301	 443	443	 443	 0
node_16290	B.US.2016.5104_MOGPl1_O13.MT190800	 4308	4072	 4072	 0
node_16351	B.US.2016.5104_wk-2_3_H23.MT190939	 3686	3340	 3340	 0
node_16301	node_16302	 349	349	 349	 0
node_16292	B.US.2019.5104-WK27-4-L3.OM209415	 3935	3694	 3699	 0
node_16304	B.US.2019.5104-WK27-1-N9.OM209382	 4419	3357	 3357	 0
node_16288	B.US.2019.5104-WK27-1-M17.OM209380	 4496	4496	 4496	 0
node_17332	node_17334	 420	73	 74	 1
node_16277	node_16282	 0	0	 0	 0
node_16300	B.US.2016.5104_wk-2_1_K11.MT190883	 4732	4496	 4496	 0
node_16286	node_16287	 0	0	 0	 0
node_16288	B.US.2016.5104_wk-2_2_J18.MT190916	 8209	4513	 4513	 0
node_16283	B.US.2016.5104_wk-2_3_O18.MT190949	 8205	4509	 4509	 0
node_16281	B.US.2016.5104_SEB_CD69Pl2_H24.MT190853	 4497	4497	 4497	 0
node_16274	B.US.2016.5104_wk-2_1_E12.MT190871	 8187	4491	 4491	 0
node_16299	B.US.2016.5104_CMV_NEG_M15.MT190821	 4834	4488	 4488	 0
node_19884	node_19903	 8	7	 8	 0
node_16280	node_16281	 0	0	 0	 0
node_16279	B.US.2016.5104_wk-2_4_F10.MT190959	 4485	4485	 4485	 0
node_16265	node_16266	 4	4	 4	 0
node_16276	node_16286	 0	0	 0	 0
node_16599	B.US.2019.5111-WK-2-PL13-L17.OM204301	 2700	2700	 2700	 0
node_16267	node_16268	 0	0	 0	 0
node_16275	B.US.2019.5104-WK27-5-M8.OM209427	 4493	4493	 4493	 0
node_16278	node_16279	 0	0	 0	 0
node_16270	B.US.2019.5104-WK27-1-F4.OM209369	 8188	4492	 4492	 0
node_16272	node_16273	 0	0	 0	 0
node_18090	node_18095	 46	46	 46	 0
node_16271	B.US.2016.5104_SEB_CD69Pl2_I17.MT190855	 4494	4494	 4494	 0
node_16269	B.US.2016.5104_wk-2_5_E8.MT190977	 3783	3783	 3783	 0
node_16275	B.US.2016.5104_wk-2_5_O10.MT190985	 4480	4480	 4480	 0
node_16269	B.US.2016.5104_wk-2_3_J13.MT190942	 3780	3780	 3780	 0
node_17074	node_17093	 1246	881	 878	 2
node_16268	node_16270	 0	0	 0	 0
