Parent	Child	PanMAN_Diff	MAFFT_Diff	Difference
node_1426	node_1430	0	0	0
node_1430	node_1431	2	2	0
node_1431	KU950463.1	960	2	958
node_1431	KU839629.1	58	58	0
node_1430	node_1432	2	2	0
node_1432	KU950476.1	7	7	0
node_1425	node_1433	41	1	40
node_1433	node_1434	0	0	0
node_1435	KU950525.1	2	2	0
node_1436	KU950681.1	4	4	0
node_1434	node_1436	0	0	0
node_1434	node_1435	1	1	0
node_1436	KU950466.1	4	4	0
node_1433	node_1437	0	0	0
node_1438	KU950516.1	0	0	0
node_1437	node_1438	0	0	0
node_1438	KU950482.1	4	4	0
node_1437	node_1439	1	1	0
node_1432	KU950640.1	7964	3840	4124
node_1439	KU950675.1	9	9	0
node_1378	node_1440	0	0	0
node_1435	KU950490.1	7948	3802	4146
node_1439	KU839635.1	59	59	0
node_1440	node_1441	0	0	0
node_1441	node_1442	57	57	0
node_1442	node_1443	1	1	0
node_1443	node_1444	0	0	0
node_1444	KU950577.1	611	1	610
node_1444	node_1445	4	4	0
node_1445	KU950504.1	56	56	0
node_1445	KU950695.1	0	0	0
node_1446	node_1447	0	0	0
node_1443	node_1446	0	0	0
node_1447	KU950559.1	3	3	0
node_1447	KU950687.1	5	5	0
node_1446	node_1448	0	0	0
node_1448	KU839634.1	1	1	0
node_1449	node_1450	11	11	0
node_1442	node_1449	0	0	0
node_1448	KU839640.1	3	3	0
node_1450	node_1451	0	0	0
node_1450	node_1452	0	0	0
node_1451	KU839628.1	15	15	0
node_1451	KU950691.1	48	48	0
node_1452	KU950553.1	54	54	0
node_1452	KU950605.1	72	72	0
node_1449	node_1453	0	0	0
node_1453	node_1454	0	0	0
node_1454	KU950589.1	3	3	0
node_1454	KU950565.1	4	4	0
node_1453	node_1455	0	0	0
node_1455	KU950656.1	76	76	0
node_1455	KU950676.1	6	6	0
node_1456	node_1457	0	0	0
node_1457	node_1458	4	4	0
node_1441	node_1456	0	0	0
node_1459	KU950568.1	4	4	0
node_1458	node_1459	7	7	0
node_1459	KU839627.1	1014	56	958
node_1458	node_1460	0	0	0
node_1460	KU950517.1	10	10	0
node_1460	KU950591.1	966	8	958
node_1457	node_1461	3	3	0
node_1461	node_1462	1	1	0
node_1462	KU950689.1	19	19	0
node_1462	KU950497.1	7	7	0
node_1461	node_1463	0	0	0
node_1463	KU950526.1	9	9	0
node_1463	KU950478.1	3	3	0
node_1456	node_1464	0	0	0
node_1465	node_1466	1	1	0
node_1464	node_1465	3	3	0
node_1466	KU950622.1	3	3	0
node_1465	node_1467	0	0	0
node_1466	KU950606.1	969	12	957
node_1467	KU950539.1	619	11	608
node_1468	node_1469	1	1	0
node_1467	KU950543.1	65	65	0
node_1464	node_1468	16	16	0
node_1468	node_1470	0	0	0
node_1440	node_1471	0	0	0
node_1470	KU950648.1	992	34	958
node_1469	KU950679.1	21	21	0
node_1470	KU950514.1	13	13	0
node_1471	node_1472	0	0	0
node_1469	KU950551.1	7989	3843	4146
node_1472	node_1473	0	0	0
node_1473	node_1474	4	4	0
node_1474	node_1475	0	0	0
node_1474	node_1476	2	2	0
node_1475	KU950503.1	2	2	0
node_1475	KU950562.1	5	5	0
node_1476	KU950630.1	2	2	0
node_1476	KU950668.1	613	3	610
node_1473	node_1477	56	56	0
node_1477	node_1478	5	5	0
node_1478	KU839632.1	0	0	0
node_1478	KU950510.1	56	56	0
node_1472	node_1480	0	0	0
node_1479	KU950665.1	620	11	609
node_1477	node_1479	1	1	0
node_1479	KU839641.1	6	6	0
node_1480	node_1481	0	0	0
node_1481	node_1482	1	1	0
node_1482	KU950465.1	7	7	0
node_1481	node_1483	0	0	0
node_1482	KU950697.1	155	155	0
node_1483	KU950672.1	616	6	610
node_1483	KU839638.1	61	61	0
node_1480	node_1484	4	4	0
node_1484	node_1485	0	0	0
node_1485	KU950663.1	5	5	0
node_1484	node_1486	0	0	0
node_1485	KU950599.1	1019	61	958
node_1486	KU950601.1	44	44	0
node_1486	KU950535.1	622	12	610
node_1487	node_1488	0	0	0
node_1471	node_1487	30	30	0
node_1488	node_1489	32	32	0
node_1489	node_1490	7	7	0
node_1491	ON237100.1	93	93	0
node_1489	node_1491	0	0	0
node_1491	KU950555.1	14	14	0
node_1490	KU950688.1	0	0	0
node_1490	KX894801.1	1231	1045	186
node_1488	node_1492	57	57	0
node_1492	node_1493	1	1	0
node_1493	ON237088.1	3	3	0
node_1494	ON237090.1	610	0	610
node_1493	ON237103.1	1	1	0
node_1492	node_1494	2	2	0
node_1494	ON237092.1	1	1	0
node_1487	node_1495	5	5	0
node_1495	node_1496	10	10	0
node_1496	node_1497	0	0	0
node_1497	ON237085.1	71	71	0
node_1497	LC474560.1	28	27	1
node_1496	node_1498	0	0	0
node_1498	LC474559.1	32	31	1
node_1498	KU950618.1	11	11	0
node_1495	node_1499	52	52	0
node_1499	node_1500	0	0	0
node_1500	ON237109.1	4	4	0
node_1500	KY249658.1	690	80	610
node_1499	node_1501	4	4	0
node_1501	ON237107.1	971	13	958
node_1501	ON237112.1	3	3	0
node_1002	node_1502	670	622	48
node_1502	node_1503	779	207	572
node_1504	node_1505	212	55	157
node_1507	node_1508	1	1	0
node_1506	node_1507	55	55	0
node_1503	node_1504	193	2	191
node_1509	ON237093.1	44	44	0
node_1508	node_1511	0	0	0
node_1505	node_1506	52	52	0
node_1508	node_1509	10	10	0
node_1511	node_1512	0	0	0
node_1513	KU950578.1	4	4	0
node_1510	JX576734.1	65	65	0
node_1513	KU950496.1	5	5	0
node_1509	node_1510	1	1	0
node_1511	node_1513	36	36	0
node_1512	KX655654.1	45	45	0
node_1514	node_1515	0	0	0
node_1507	node_1514	33	33	0
node_1515	node_1516	2	2	0
node_1512	JX576736.1	62	62	0
node_1510	KU950600.1	8524	3942	4582
node_1516	KU950477.1	10	10	0
node_1517	KU950494.1	59	59	0
node_1516	KU950552.1	61	61	0
node_1515	node_1517	6	6	0
node_1519	KU950613.1	697	7	690
node_1517	KU950530.1	6	6	0
node_1514	node_1518	0	0	0
node_1518	node_1520	38	37	1
node_1518	node_1519	1	1	0
node_1520	ON237102.1	0	0	0
node_1519	OK649755.1	46	46	0
node_1520	ON237104.1	1	1	0
node_1523	node_1524	4	4	0
node_1521	node_1522	229	229	0
node_1524	MK109764.1	235	235	0
node_1523	node_1525	0	0	0
node_1506	node_1521	0	0	0
node_1522	node_1523	79	79	0
node_1524	MN167850.1	480	81	399
node_1525	KX655660.1	609	211	398
node_1525	MT040080.1	5884	5363	521
node_1522	node_1526	2269	2208	61
node_1526	node_1527	217	217	0
node_1527	MT040083.1	1103	863	240
node_1526	node_1528	710	287	423
node_1527	MT040078.1	779	1486	-707
node_1530	node_1531	86	86	0
node_1521	node_1529	6	6	0
node_1531	MT040081.1	48	48	0
node_1532	KX655661.1	490	89	401
node_1533	node_1534	26	26	0
node_1529	node_1530	126	54	72
node_1530	node_1532	41	41	0
node_1529	node_1533	129	107	22
node_1528	MT040079.1	1211	2490	-1279
node_1532	MK749900.1	50	50	0
node_1528	MT040082.1	826	1040	-214
node_1534	MH760652.1	774	375	399
node_1531	MT040077.1	3885	3183	702
node_1534	KY883571.2	77	77	0
node_1533	node_1535	114	113	1
node_1535	KJ939923.1	16	16	0
node_1535	KJ939925.1	408	6	402
node_1505	node_1536	412	10	402
node_1536	node_1537	26	27	-1
node_1537	node_1538	576	174	402
node_1539	KJ939921.1	8	8	0
node_1538	node_1539	5	5	0
node_1539	node_1540	3	3	0
node_1540	KJ939924.1	29	29	0
node_1538	node_1541	3	3	0
node_1540	KJ939934.1	26	26	0
node_1541	node_1542	0	0	0
node_1537	node_1544	92	92	0
node_1542	KJ939927.1	21	21	0
node_1542	KJ939931.1	30	30	0
node_1541	node_1543	14	13	1
node_1543	KJ939932.1	437	35	402
node_1543	MH760655.1	449	426	23
node_1544	node_1545	262	262	0
node_1545	node_1546	345	345	0
node_1546	KF530265.1	1204	705	499
node_1546	KX655701.1	3426	3426	0
node_1545	node_1547	0	0	0
node_1547	KX765978.1	218	218	0
node_1544	node_1548	220	220	0
node_1547	KP317928.1	244	244	0
node_1548	node_1549	38	38	0
node_1549	MN365338.1	2	2	0
node_1548	node_1550	23	23	0
node_1549	MN365364.1	506	108	398
node_1550	MN365368.1	600	198	402
node_1550	MN365370.1	5	5	0
node_1551	node_1552	41	41	0
node_1552	node_1553	2	2	0
node_1536	node_1551	267	267	0
node_1553	node_1554	193	193	0
node_1554	MN365540.1	26	26	0
node_1553	node_1555	67	67	0
node_1554	MN365541.1	405	3	402
node_1555	MN365543.1	11	11	0
node_1552	node_1556	3	3	0
node_1555	MN365367.1	408	6	402
node_1557	MN365366.1	1	1	0
node_1556	node_1557	48	48	0
node_1556	node_1558	4	4	0
node_1557	MN365365.1	592	190	402
node_1558	MN365302.1	21	21	0
node_1558	MN365554.1	96	96	0
node_1551	node_1559	51	51	0
node_1559	node_1560	0	0	0
node_1560	node_1561	7	7	0
node_1560	node_1562	0	0	0
node_1561	MH685715.1	779	380	399
node_1562	MN365573.1	640	238	402
node_1562	MN365481.1	77	77	0
node_1563	node_1564	3	3	0
node_1561	MN365480.1	1	1	0
node_1559	node_1563	2	2	0
node_1564	MN365421.1	12	12	0
node_1564	MN365342.1	633	231	402
node_1565	MH594363.1	2622	2622	0
node_1565	MH594383.1	1	1	0
node_1504	node_1566	305	289	16
node_1566	node_1567	93	1	92
node_1563	node_1565	231	230	1
node_1567	node_1568	29	12	17
node_1569	node_1570	2	2	0
node_1570	MH594389.1	1	1	0
node_1570	node_1571	0	0	0
node_1568	node_1569	1	1	0
node_1571	MH594362.1	17	17	0
node_1569	node_1572	1	1	0
node_1571	MH594382.1	0	0	0
node_1572	node_1574	0	0	0
node_1572	node_1573	0	0	0
node_1573	MH594371.1	5	5	0
node_1574	MH594376.1	0	0	0
node_1573	MH594379.1	69	69	0
node_1574	MH594378.1	0	0	0
node_1568	node_1575	0	0	0
node_1577	MH594373.1	2	2	0
node_1577	MH594388.1	124	124	0
node_1576	node_1577	0	0	0
node_1576	node_1578	713	713	0
node_1575	node_1576	104	0	104
node_1578	MH594384.1	3868	3868	0
node_1578	MH594372.1	153	153	0
node_1575	node_1579	0	0	0
node_1579	node_1580	0	0	0
node_1580	MH594385.1	560	158	402
node_1580	MH594387.1	2	2	0
node_1579	node_1581	1	1	0
node_1581	MH594405.1	2833	2485	348
node_1567	node_1582	23	3	20
node_1582	node_1583	0	0	0
node_1583	node_1584	18	17	1
node_1585	MH594375.1	98	98	0
node_1581	MH594374.1	1	1	0
node_1584	node_1585	446	98	348
node_1585	MH594366.1	341	341	0
node_1584	node_1586	0	0	0
node_1586	MH594365.1	2	2	0
node_1588	MH594422.1	6	6	0
node_1587	node_1588	24	24	0
node_1583	node_1587	0	0	0
node_1586	MH594423.1	52	51	1
node_1588	MH594421.1	0	0	0
node_1587	node_1589	1	1	0
node_1589	MH594417.1	0	0	0
node_1589	MH594415.1	34	34	0
node_1582	node_1590	1	1	0
node_1590	node_1591	2	2	0
node_1592	MH594416.1	33	33	0
node_1591	node_1593	0	0	0
node_1591	node_1592	1	1	0
node_1592	MH594404.1	6	6	0
node_1593	MH594418.1	19	19	0
node_1593	MH594414.1	1	1	0
node_1590	node_1594	0	0	0
node_1594	node_1595	0	0	0
node_1595	MH594412.1	0	0	0
node_1595	MH594411.1	0	0	0
node_1594	node_1596	0	0	0
node_1596	MH594419.1	0	0	0
node_1566	node_1597	0	0	0
node_1596	MH594410.1	42	42	0
node_1597	node_1598	0	0	0
node_1598	node_1599	2	2	0
node_1599	node_1600	123	1	122
node_1601	MH594408.1	0	0	0
node_1600	node_1601	3	3	0
node_1601	MH594424.1	1228	1225	3
node_1603	node_1604	37	37	0
node_1604	MH594403.1	650	328	322
node_1600	node_1602	0	0	0
node_1602	MH594402.1	21	21	0
node_1599	node_1603	42	42	0
node_1604	MH594420.1	3	3	0
node_1602	MH594435.1	3	3	0
node_1603	node_1605	0	0	0
node_1606	node_1607	240	240	0
node_1605	MH594409.1	4	4	0
node_1605	MH594407.1	328	328	0
node_1598	node_1606	0	0	0
node_1607	node_1608	76	76	0
node_1608	MH594413.1	241	241	0
node_1607	node_1609	27	27	0
node_1608	KP317952.1	177	177	0
node_1609	KP317927.1	2	2	0
node_1609	KP317945.1	3	3	0
node_1606	node_1610	16	15	1
node_1610	node_1611	348	0	348
node_1611	MH594361.1	2641	2542	99
node_1611	MH594380.1	1486	1486	0
node_1597	node_1613	324	324	0
node_1613	node_1614	0	0	0
node_1610	node_1612	0	0	0
node_1614	node_1615	5	5	0
node_1612	MH594386.1	2	2	0
node_1612	MH594381.1	1	1	0
node_1615	node_1616	421	100	321
node_1616	KP317946.1	566	279	287
node_1616	KP317934.1	460	58	402
node_1615	node_1617	14	14	0
node_1617	KF826851.1	54	54	0
node_1617	KJ627364.1	92	92	0
node_1614	node_1618	46	46	0
node_1618	node_1619	24	24	0
node_1619	KF826857.1	39	39	0
node_1619	KF826835.1	10	10	0
node_1620	KF826834.1	9	9	0
node_1618	node_1620	5	5	0
node_1620	KJ627348.1	86	86	0
node_1613	node_1621	41	41	0
node_1621	node_1622	23	23	0
node_1622	node_1623	22	22	0
node_1623	JX576740.1	2	2	0
node_1624	OK649694.1	18	18	0
node_1622	node_1624	14	14	0
node_1623	JX576743.1	5	5	0
node_1624	OK649714.1	13	13	0
node_1621	node_1625	15	15	0
node_1625	node_1626	16	16	0
node_1626	JX576748.1	12	12	0
node_1626	JX576744.1	17	17	0
node_1625	node_1627	16	16	0
node_1627	OK649719.1	29	29	0
node_1627	KJ627254.1	145	145	0
node_1628	node_1629	33	33	0
node_1629	node_1630	573	7	566
node_1503	node_1628	5	1	4
node_1630	node_1631	77	77	0
node_1632	node_1633	47	47	0
node_1633	KJ627331.1	188	188	0
node_1633	node_1634	0	0	0
node_1631	node_1632	2	2	0
node_1634	KJ627251.1	39	39	0
node_1632	node_1635	23	23	0
node_1635	node_1636	37	37	0
node_1634	LC474522.1	159	159	0
node_1636	KJ627278.1	2	2	0
node_1636	KJ627341.1	722	14	708
node_1635	node_1637	2	2	0
node_1637	KJ627317.1	73	73	0
node_1637	KJ627330.1	768	24	744
node_1631	node_1638	9	9	0
node_1638	node_1639	37	37	0
node_1640	KJ627280.1	14	14	0
node_1640	KJ627310.1	713	6	707
node_1639	node_1640	1	1	0
node_1639	node_1641	1	1	0
node_1641	KJ627249.1	1099	376	723
node_1641	KJ627299.1	30	30	0
node_1638	node_1642	134	134	0
node_1643	OK649725.1	17	17	0
node_1643	OK649709.1	21	21	0
node_1642	node_1643	0	0	0
node_1642	node_1644	8	8	0
node_1644	OK649713.1	15	15	0
node_1644	KF826842.1	48	48	0
node_1630	node_1645	29	29	0
node_1645	node_1646	10	10	0
node_1646	node_1647	0	0	0
node_1647	node_1648	53	53	0
node_1648	OK649686.1	48	48	0
node_1647	node_1649	3	3	0
node_1649	OK649708.1	8	8	0
node_1649	OK649697.1	9	9	0
node_1648	OK649698.1	39	39	0
node_1650	node_1651	0	0	0
node_1646	node_1650	2	2	0
node_1651	OK649693.1	5	5	0
node_1651	OK649691.1	64	64	0
node_1650	node_1652	0	0	0
node_1652	OK649737.1	23	23	0
node_1645	node_1653	1	1	0
node_1652	OK649704.1	6	6	0
node_1653	node_1654	4	4	0
node_1654	node_1655	0	0	0
node_1655	OK649728.1	31	31	0
node_1654	node_1656	0	0	0
node_1655	OK649726.1	20	20	0
node_1656	OK649690.1	12	12	0
node_1656	OK649705.1	29	29	0
node_1657	node_1658	0	0	0
node_1658	OK649687.1	38	38	0
node_1658	OK649689.1	54	54	0
node_1657	node_1659	2	2	0
node_1653	node_1657	32	32	0
node_1659	KF530259.1	80	80	0
node_1659	OK649685.1	33	33	0
node_1629	node_1660	0	0	0
node_1660	node_1661	28	28	0
node_1661	node_1662	3	3	0
node_1662	node_1663	13	13	0
node_1663	JX576759.1	9	9	0
node_1663	node_1664	1	1	0
node_1662	node_1665	8	7	1
node_1664	KF640637.1	39	34	5
node_1664	JX576755.1	34	34	0
node_1665	node_1666	1	1	0
node_1666	JX576757.1	12	12	0
node_1666	KP317954.1	288	288	0
node_1665	node_1667	2	2	0
node_1667	KP317925.1	367	237	130
node_1661	node_1668	0	0	0
node_1667	JX576750.1	57	57	0
node_1670	JX576752.1	36	35	1
node_1669	node_1670	0	0	0
node_1668	node_1669	0	0	0
node_1671	JX576754.1	43	43	0
node_1670	JX576756.1	38	38	0
node_1669	node_1671	6	6	0
node_1671	KF826818.1	3494	2242	1252
node_1668	node_1672	21	21	0
node_1672	node_1673	12	12	0
node_1673	JX576751.1	8	8	0
node_1673	JX576753.1	713	5	708
node_1674	OK649700.1	83	83	0
node_1672	node_1674	9	9	0
node_1660	node_1675	1	1	0
node_1674	KF826822.1	41	41	0
node_1675	node_1676	0	0	0
node_1677	node_1678	0	0	0
node_1676	node_1677	51	51	0
node_1678	JX576732.1	120	120	0
node_1678	OK649743.1	8	8	0
node_1677	node_1679	4	2	2
node_1679	OK649742.1	6	6	0
node_1679	OK649744.1	2	2	0
node_1676	node_1680	3	3	0
node_1680	node_1681	0	0	0
node_1681	KP317917.1	79	79	0
node_1681	OK649741.1	51	49	2
node_1680	node_1682	0	0	0
node_1682	JX576749.1	83	83	0
node_1683	node_1684	0	0	0
node_1682	KU950574.1	57	56	1
node_1684	node_1685	109	108	1
node_1675	node_1683	54	54	0
node_1685	KU950614.1	3	3	0
node_1685	KU950457.1	4	4	0
node_1684	node_1686	2	2	0
node_1686	OK649703.1	10	10	0
node_1686	OK649695.1	5	5	0
node_1683	node_1687	8	8	0
node_1687	node_1688	0	0	0
node_1688	OK649696.1	7	7	0
node_1687	node_1689	0	0	0
node_1628	node_1690	0	0	0
node_1688	OK649716.1	7	7	0
node_1689	OK649715.1	721	13	708
node_1689	OK649717.1	3	3	0
node_1692	node_1693	18	18	0
node_1690	node_1691	1	1	0
node_1691	node_1692	974	77	897
node_1695	OK649720.1	2	2	0
node_1694	node_1695	3	3	0
node_1693	node_1694	21	21	0
node_1694	OK649718.1	4	4	0
node_1695	KF826859.1	49	49	0
node_1693	node_1696	28	28	0
node_1696	node_1697	10	10	0
node_1697	JX576730.1	68	68	0
node_1696	node_1698	37	37	0
node_1697	KF826860.1	9	9	0
node_1698	KF826820.1	963	561	402
node_1699	node_1700	0	0	0
node_1700	node_1701	909	159	750
node_1701	KF530262.1	40	40	0
node_1692	node_1699	8	8	0
node_1701	KF530266.1	10	10	0
node_1698	KF826819.1	1308	923	385
node_1700	node_1702	32	32	0
node_1702	JX576746.1	8	8	0
node_1702	JX576729.1	8	8	0
node_1703	node_1704	2	2	0
node_1699	node_1703	27	27	0
node_1704	JX576731.1	72	71	1
node_1704	KF826839.1	754	68	686
node_1703	node_1705	7	7	0
node_1691	node_1706	27	27	0
node_1705	JX576747.1	75	75	0
node_1705	OK649688.1	93	93	0
node_1707	node_1708	15	15	0
node_1706	node_1707	69	69	0
node_1708	node_1709	0	0	0
node_1709	MK109765.1	22	22	0
node_1709	MK109789.1	715	7	708
node_1710	MK109781.1	37	37	0
node_1710	MK109769.1	68	68	0
node_1708	node_1710	0	0	0
node_1707	node_1711	1	1	0
node_1711	node_1712	0	0	0
node_1712	KX655646.1	21	20	1
node_1712	KX655686.1	47	47	0
node_1711	node_1713	16	16	0
node_1713	MK109770.1	24	24	0
node_1713	OK649707.1	126	126	0
node_1706	node_1714	72	72	0
node_1714	node_1715	0	0	0
node_1715	node_1716	0	0	0
node_1716	OK649702.1	16	16	0
node_1715	node_1717	1	1	0
node_1717	OK649692.1	16	16	0
node_1716	OK649739.1	3	3	0
node_1717	OK649732.1	720	12	708
node_1714	node_1718	4	4	0
node_1718	node_1719	0	0	0
node_1719	OK649721.1	22	22	0
node_1719	MG813994.1	93	93	0
node_1718	node_1720	26	26	0
node_1720	OK649706.1	7	7	0
node_1720	OK649735.1	24	24	0
node_1690	node_1721	269	269	0
node_1721	node_1722	25	25	0
node_1723	node_1724	0	0	0
node_1722	node_1723	0	0	0
node_1724	node_1725	396	396	0
node_1725	OK649711.1	16	16	0
node_1725	MG431252.1	740	37	703
node_1726	MH594461.1	0	0	0
node_1724	node_1726	0	0	0
node_1723	node_1727	1	1	0
node_1726	MH594455.1	0	0	0
node_1727	node_1728	0	0	0
node_1728	MH594456.1	1	1	0
node_1727	node_1729	0	0	0
node_1728	MH594457.1	3	3	0
node_1729	MH594454.1	1	1	0
node_1729	MH594460.1	0	0	0
node_1722	node_1730	0	0	0
node_1730	node_1731	1	1	0
node_1731	node_1732	0	0	0
node_1732	MH594429.1	19	19	0
node_1732	MH594453.1	636	0	636
node_1733	MH594443.1	23	23	0
node_1731	node_1733	0	0	0
node_1733	MH594452.1	4	4	0
node_1734	node_1735	0	0	0
node_1730	node_1734	14	14	0
node_1735	MH594444.1	18	18	0
node_1735	KP317938.1	8	8	0
node_1734	node_1736	730	23	707
node_1736	KP317932.1	303	303	0
node_1736	MH594354.1	2124	2024	100
node_1721	node_1737	2	2	0
node_1737	node_1738	24	24	0
node_1738	node_1739	0	0	0
node_1740	MH594359.1	54	54	0
node_1739	node_1740	0	0	0
node_1739	node_1741	0	0	0
node_1740	MH594352.1	0	0	0
node_1741	MH594355.1	0	0	0
node_1741	MH594370.1	1	1	0
node_1742	node_1743	2	2	0
node_1738	node_1742	0	0	0
node_1743	MH594368.1	622	523	99
node_1742	node_1744	0	0	0
node_1743	MH594367.1	0	0	0
node_1744	MH594358.1	4457	3817	640
node_1744	MH594353.1	0	0	0
node_1737	node_1745	9	9	0
node_1746	node_1747	32	32	0
node_1747	MH594350.1	2	2	0
node_1745	node_1746	0	0	0
node_1747	MH594369.1	1	1	0
node_1746	node_1748	3	3	0
node_1748	KP317941.1	50	50	0
node_1745	node_1749	324	324	0
node_1749	node_1750	0	0	0
node_1748	KX655625.1	2082	1518	564
node_1750	KJ627302.1	134	134	0
node_1749	node_1751	0	0	0
node_1750	MF001044.1	22	22	0
node_1751	KJ627285.1	34	34	0
node_1502	node_1752	358	198	160
node_1751	MK453523.1	40	40	0
node_1752	node_1753	378	101	277
node_1753	node_1754	30	30	0
node_1754	node_1755	1	1	0
node_1755	node_1756	72	72	0
node_1757	node_1758	6	6	0
node_1756	node_1757	91	91	0
node_1758	MF973155.1	0	0	0
node_1759	MF001045.1	0	0	0
node_1758	node_1759	402	0	402
node_1759	MK167034.1	1	1	0
node_1757	node_1760	0	0	0
node_1760	node_1761	38	38	0
node_1761	OK649736.1	13	13	0
node_1761	OK649722.1	16	16	0
node_1762	MF001040.1	79	79	0
node_1760	node_1762	8	11	-3
node_1762	MH594451.1	357	360	-3
node_1763	node_1764	10	10	0
node_1764	node_1765	125	125	0
node_1756	node_1763	99	98	1
node_1765	KJ939919.1	14	14	0
node_1765	KJ939922.1	5	5	0
node_1766	JX576758.1	36	36	0
node_1764	node_1766	34	33	1
node_1766	JX576762.1	8	8	0
node_1763	node_1767	2	2	0
node_1767	node_1768	2	2	0
node_1768	JX576761.1	56	56	0
node_1768	KF826825.1	491	90	401
node_1769	OK649753.1	289	67	222
node_1767	node_1769	19	19	0
node_1755	node_1770	16	16	0
node_1770	node_1771	130	2	128
node_1769	OK649754.1	61	61	0
node_1772	node_1773	4	4	0
node_1771	node_1772	146	145	1
node_1773	KF826829.1	104	104	0
node_1772	node_1774	1	1	0
node_1773	JQ582844.1	123	123	0
node_1774	MK989763.1	314	313	1
node_1771	node_1775	8	8	0
node_1774	MF185752.1	239	239	0
node_1775	node_1776	7	7	0
node_1776	KU950635.1	14	14	0
node_1775	node_1777	6	6	0
node_1777	KU950587.1	7	7	0
node_1777	KU950604.1	0	0	0
node_1776	KU950637.1	4	4	0
node_1770	node_1778	1	1	0
node_1778	node_1779	2	2	0
node_1779	node_1780	404	4	400
node_1780	MH828503.1	54	54	0
node_1780	KX765905.1	42	42	0
node_1779	node_1781	43	43	0
node_1778	node_1782	0	0	0
node_1781	LC385003.1	27	27	0
node_1781	LC385007.1	1	1	0
node_1783	LC385000.1	42	42	0
node_1783	LC385001.1	26	26	0
node_1782	node_1783	5	5	0
node_1784	MH760724.1	63	63	0
node_1782	node_1784	262	263	-1
node_1784	MN167847.1	45	46	-1
node_1754	node_1785	3	3	0
node_1786	node_1787	265	265	0
node_1785	node_1786	0	0	0
node_1788	MN125682.1	19	18	1
node_1787	node_1788	30	30	0
node_1788	node_1789	0	0	0
node_1789	MK929518.1	1	1	0
node_1789	KX765961.1	705	304	401
node_1787	node_1790	1	1	0
node_1791	LC384998.1	327	327	0
node_1790	node_1791	1	1	0
node_1790	node_1792	1	1	0
node_1792	MN125661.1	33	32	1
node_1791	MN125662.1	187	186	1
node_1792	KX765929.1	298	298	0
node_1795	KX765892.1	406	4	402
node_1794	node_1795	30	30	0
node_1795	KX765895.1	4	4	0
node_1794	node_1796	0	0	0
node_1796	MK109786.1	433	33	400
node_1796	KX655648.1	25	25	0
node_1793	node_1797	0	0	0
node_1793	node_1794	5	5	0
node_1798	MK109782.1	408	7	401
node_1797	node_1798	21	21	0
node_1786	node_1793	0	0	0
node_1798	KX655681.1	10	10	0
node_1797	node_1799	23	23	0
node_1799	KX655653.1	35	35	0
node_1799	KU839625.1	64	64	0
node_1785	node_1800	5	5	0
node_1800	node_1801	1	1	0
node_1801	node_1802	17	17	0
node_1802	node_1803	9	9	0
node_1803	KU950607.1	46	46	0
node_1803	ON237099.1	24	24	0
node_1804	MN125670.1	3	3	0
node_1802	node_1804	278	277	1
node_1804	MN125671.1	31	31	0
node_1801	node_1805	21	7	14
node_1805	node_1806	3	3	0
node_1806	MH828507.1	20	20	0
node_1807	KY249657.1	51	51	0
node_1807	KX765947.1	416	15	401
node_1806	MN167840.1	311	310	1
node_1805	node_1807	19	19	0
node_1800	node_1808	2	2	0
node_1808	node_1809	8	8	0
node_1810	MH828508.1	10	10	0
node_1809	node_1810	17	17	0
node_1811	MH828510.1	39	39	0
node_1810	MH828509.1	34	34	0
node_1809	node_1811	1	1	0
node_1808	node_1812	20	20	0
node_1811	KY883569.1	515	115	400
node_1812	node_1813	43	43	0
node_1813	KY883568.2	6	6	0
node_1813	KY883570.2	31	31	0
node_1812	node_1814	6	6	0
node_1814	MH828506.1	420	18	402
node_1753	node_1815	23	23	0
node_1814	MH828505.1	41	41	0
node_1817	node_1818	1	1	0
node_1816	node_1817	8	8	0
node_1815	node_1816	12	12	0
node_1819	MH760667.1	0	0	0
node_1818	node_1819	273	273	0
node_1820	MH760666.1	3	3	0
node_1819	node_1820	0	0	0
node_1820	KX765959.1	320	320	0
node_1821	node_1822	6	6	0
node_1822	KP663729.1	35	35	0
node_1818	node_1821	18	18	0
node_1821	node_1823	13	13	0
