Parent	Child	PanMAN_Diff	MAFFT_Diff
node_1395	node_1396	51	51
node_1391	MK109779.1	45	45
node_1396	node_1397	0	0
node_1391	JX576741.1	1225	117
node_1398	MF185753.1	200	200
node_1392	node_1393	0	0
node_1380	node_1395	5	7
node_1388	node_1392	3	3
node_1397	node_1399	32	32
node_1396	node_1400	1	1
node_1394	KX765922.1	57	57
node_1397	node_1398	93	93
node_1394	JX576733.1	149	145
node_1398	JX576737.1	1181	76
node_1401	KX765927.1	13	13
node_1399	KJ627342.1	0	0
node_1401	KJ627340.1	1126	22
node_1399	KJ627262.1	1	1
node_1400	node_1401	0	0
node_1400	node_1402	0	0
node_1402	KX765903.1	15	15
node_1395	node_1403	845	85
node_1402	KX655649.1	190	188
node_1403	node_1404	32	32
node_1404	node_1405	36	44
node_1405	KU950584.1	687	31
node_1407	node_1408	60	60
node_1403	node_1407	0	0
node_1404	node_1406	46	42
node_1406	KJ939928.1	744	81
node_1413	node_1414	1	1
node_1407	node_1409	49	45
node_1408	KX765949.1	489	41
node_1409	JX576738.1	629	39
node_1409	JX576745.1	485	37
node_1426	node_1430	29	33
node_1413	KX765930.1	25	25
node_1415	node_1416	0	0
node_1416	KU950659.1	1	1
node_1423	KU950580.1	2	2
node_1416	KU950678.1	0	0
node_1415	node_1417	0	0
node_1405	KX655629.1	475	28
node_1379	node_1410	35	34
node_1410	node_1411	6	6
node_1414	KX765968.1	354	8
node_1417	KU950462.1	3	3
node_1412	node_1413	587	139
node_1422	node_1423	4	4
node_1424	KU950534.1	571	20
node_1435	KU950525.1	939	157
node_1423	KU950582.1	4	4
node_1428	KU950471.1	358	9
node_1419	node_1421	0	0
node_1406	KR350475.1	540	55
node_1408	MH760656.1	542	232
node_1411	node_1412	0	0
node_1417	KU950512.1	777	4
node_1411	node_1418	1	1
node_1418	node_1419	0	0
node_1420	KU950690.1	22	22
node_1410	node_1425	451	3
node_1425	node_1426	29	1
node_1427	node_1428	0	0
node_1428	KU950481.1	7	8
node_1427	node_1429	4	4
node_1429	KU950684.1	11	11
node_1431	KU839629.1	817	32
node_1430	node_1432	1	1
node_1437	node_1438	348	0
node_1418	node_1422	310	0
node_1424	KU839623.1	49	47
node_1412	node_1415	316	6
node_1414	LC474528.1	803	110
node_1420	KU950593.1	5	5
node_1432	KU950476.1	385	45
node_1436	KU950466.1	4	4
node_1429	KU950532.1	802	15
node_1438	KU950482.1	10	7
node_1438	KU950516.1	3	3
node_1378	node_1440	15	1
node_1421	KU950495.1	324	10
node_1434	node_1436	155	155
node_1436	KU950681.1	13	4
node_1426	node_1427	3	4
node_1439	KU950675.1	762	23
node_1442	node_1443	349	1
node_1430	node_1431	2	2
node_1422	node_1424	12	14
node_1434	node_1435	0	0
node_1419	node_1420	796	0
node_1433	node_1434	592	158
node_1433	node_1437	0	0
node_1443	node_1444	0	0
node_1431	KU950463.1	380	39
node_1425	node_1433	16	4
node_1444	KU950577.1	1	1
node_1445	KU950504.1	1150	56
node_1421	KU950515.1	253	9
node_1440	node_1441	1	1
node_1437	node_1439	10	14
node_1439	KU839635.1	52	50
node_1442	node_1449	0	0
node_1432	KU950640.1	8065	3813
node_1441	node_1442	19	19
node_1446	node_1447	0	0
node_1446	node_1448	0	0
node_1447	KU950687.1	5	5
node_1451	KU950691.1	793	49
node_1444	node_1445	4	4
node_1448	KU839634.1	1093	1
node_1451	KU839628.1	16	16
node_1449	node_1450	12	12
node_1445	KU950695.1	0	0
node_1447	KU950559.1	1094	3
node_1435	KU950490.1	7446	3802
node_1448	KU839640.1	3	3
node_1450	node_1451	0	0
node_1443	node_1446	0	0
node_1452	KU950553.1	57	58
node_1450	node_1452	3	4
node_1452	KU950605.1	813	69
node_1449	node_1453	0	0
node_1453	node_1454	0	0
node_1454	KU950565.1	748	4
node_1441	node_1456	448	15
node_1455	KU950676.1	354	6
node_1454	KU950589.1	351	3
node_1453	node_1455	0	0
node_1459	KU839627.1	34	32
node_1459	KU950568.1	30	37
node_1457	node_1458	4	4
node_1456	node_1457	337	33
node_1455	KU950656.1	822	76
node_1460	KU950591.1	1100	8
node_1458	node_1460	10	10
node_1458	node_1459	34	39
node_1456	node_1464	0	0
node_1466	KU950622.1	284	13
node_1461	node_1462	1	1
node_1461	node_1463	0	0
node_1464	node_1465	30	36
node_1465	node_1467	0	0
node_1462	KU950497.1	15	15
node_1467	KU950543.1	378	66
node_1462	KU950689.1	35	23
node_1468	node_1469	1	1
node_1463	KU950526.1	37	16
node_1469	KU950679.1	824	42
node_1457	node_1461	3	3
node_1460	KU950517.1	10	10
node_1480	node_1481	5	5
node_1468	node_1470	0	0
node_1473	node_1474	391	46
node_1474	node_1476	2	2
node_1470	KU950648.1	451	17
node_1470	KU950514.1	274	34
node_1440	node_1471	2	2
node_1467	KU950539.1	793	12
node_1471	node_1472	1	1
node_1465	node_1466	0	0
node_1472	node_1473	0	0
node_1484	node_1485	0	0
node_1463	KU950478.1	13	13
node_1473	node_1477	764	20
node_1471	node_1487	48	52
node_1489	node_1490	7	7
node_1464	node_1468	9	15
node_1477	node_1479	0	0
node_1481	node_1483	311	1
node_1491	KU950555.1	364	16
node_1492	node_1493	6	6
node_1488	node_1489	58	58
node_1472	node_1480	0	0
node_1482	KU950697.1	114	114
node_1481	node_1482	1	1
node_1474	node_1475	0	0
node_1479	KU950665.1	10	10
node_1498	LC474559.1	390	42
node_1489	node_1491	0	0
node_1480	node_1484	7	10
node_1485	KU950599.1	28	28
node_1479	KU839641.1	7	7
node_1466	KU950606.1	794	12
node_1469	KU950551.1	7625	3826
node_1477	node_1478	5	5
node_1483	KU950672.1	397	49
node_1483	KU839638.1	454	21
node_1484	node_1486	0	0
node_1486	KU950535.1	792	49
node_1496	node_1497	744	0
node_1495	node_1496	23	23
node_1497	ON237085.1	73	76
node_1497	LC474560.1	47	48
node_1498	KU950618.1	31	24
node_1499	node_1500	0	0
node_1500	ON237109.1	352	4
node_1490	KU950688.1	379	6
node_1475	KU950503.1	2	2
node_1478	KU950510.1	1152	56
node_1485	KU950663.1	785	42
node_1486	KU950601.1	14	17
node_1490	KX894801.1	2087	1047
node_1491	ON237100.1	855	97
node_1494	ON237090.1	310	0
node_1495	node_1499	42	42
node_1494	ON237092.1	783	1
node_1499	node_1501	4	4
node_1478	KU839632.1	0	0
node_1493	ON237088.1	325	11
node_1488	node_1492	478	44
node_1496	node_1498	16	16
node_1482	KU950465.1	398	51
node_1476	KU950630.1	1094	2
node_1493	ON237103.1	253	9
node_1500	KY249658.1	843	84
node_1476	KU950668.1	3	3
node_1475	KU950562.1	5	5
node_1487	node_1488	3	3
node_1492	node_1494	12	14
node_1501	ON237107.1	779	17
node_1501	ON237112.1	351	3
node_1487	node_1495	10	10
node_1502	node_1503	584	197
node_1002	node_1502	1594	751
node_1503	node_1504	404	294
node_1504	node_1505	222	76
node_1505	node_1506	137	48
node_1506	node_1507	95	10
node_1508	node_1509	10	10
node_1509	ON237093.1	33	33
node_1508	node_1511	10	13
node_1507	node_1508	7	7
node_1509	node_1510	12	15
node_1515	node_1516	2	2
node_1512	KX655654.1	44	44
node_1510	JX576734.1	73	67
node_1507	node_1514	32	32
node_1511	node_1512	0	0
node_1513	KU950578.1	438	6
node_1513	KU950496.1	7	7
node_1511	node_1513	37	37
node_1514	node_1515	0	0
node_1518	node_1519	18	18
node_1517	KU950530.1	22	22
node_1519	KU950613.1	441	8
node_1516	KU950552.1	45	45
node_1521	node_1522	428	296
node_1516	KU950477.1	26	26
node_1514	node_1518	434	0
node_1522	node_1523	120	84
node_1524	MN167850.1	517	83
node_1520	ON237104.1	1	1
node_1506	node_1521	23	23
node_1510	KU950600.1	7841	3948
node_1512	JX576736.1	63	64
node_1517	KU950494.1	477	43
node_1518	node_1520	21	21
node_1519	OK649755.1	45	45
node_1523	node_1524	0	0
node_1525	MT040080.1	14398	5369
node_1524	MK109764.1	233	233
node_1515	node_1517	6	6
node_1525	KX655660.1	205	205
node_1526	node_1528	572	76
node_1520	ON237102.1	0	0
node_1521	node_1529	6	6
node_1522	node_1526	3539	3417
node_1527	MT040083.1	4011	3493
node_1523	node_1525	0	0
node_1528	MT040079.1	3388	3317
node_1530	node_1531	125	125
node_1529	node_1530	451	17
node_1532	MK749900.1	305	50
node_1529	node_1533	56	56
node_1537	node_1538	198	185
node_1542	KJ939931.1	29	29
node_1526	node_1527	82	82
node_1535	KJ939925.1	11	11
node_1538	node_1539	5	5
node_1527	MT040078.1	3306	3306
node_1531	MT040077.1	7959	3181
node_1531	MT040081.1	42	43
node_1533	node_1535	169	153
node_1538	node_1541	3	3
node_1539	node_1540	3	3
node_1542	KJ939927.1	711	22
node_1543	KJ939932.1	35	35
node_1533	node_1534	27	36
node_1528	MT040082.1	4481	3377
node_1534	MH760652.1	319	319
node_1534	KY883571.2	565	146
node_1536	node_1537	102	8
node_1532	KX655661.1	523	89
node_1540	KJ939924.1	29	29
node_1537	node_1544	39	45
node_1530	node_1532	13	13
node_1541	node_1543	27	13
node_1543	MH760655.1	439	426
node_1535	KJ939923.1	11	11
node_1539	KJ939921.1	442	8
node_1545	node_1547	0	0
node_1548	node_1549	1	1
node_1548	node_1550	62	60
node_1541	node_1542	1	1
node_1505	node_1536	27	26
node_1549	MN365364.1	108	108
node_1546	KF530265.1	1805	704
node_1545	node_1546	479	479
node_1544	node_1545	4	4
node_1540	KJ939934.1	26	26
node_1546	KX655701.1	3427	3427
node_1547	KX765978.1	70	70
node_1544	node_1548	313	313
node_1554	MN365541.1	3	3
node_1552	node_1553	2	2
node_1553	node_1554	195	195
node_1536	node_1551	259	260
node_1551	node_1552	42	42
node_1547	KP317928.1	103	103
node_1549	MN365338.1	15	10
node_1550	MN365370.1	27	29
node_1550	MN365368.1	216	215
node_1554	MN365540.1	26	26
node_1555	MN365543.1	464	30
node_1553	node_1555	64	64
node_1556	node_1558	1	1
node_1559	node_1560	2	3
node_1557	MN365365.1	198	195
node_1556	node_1557	51	51
node_1558	MN365302.1	21	21
node_1551	node_1559	486	52
node_1561	MH685715.1	382	381
node_1560	node_1561	5	7
node_1562	MN365573.1	241	241
node_1552	node_1556	4	4
node_1555	MN365367.1	26	26
node_1560	node_1562	3	5
node_1557	MN365366.1	443	9
node_1565	MH594363.1	2621	2621
node_1561	MN365480.1	436	2
node_1563	node_1564	5	5
node_1564	MN365342.1	234	235
node_1558	MN365554.1	530	96
node_1563	node_1565	441	230
node_1562	MN365481.1	74	74
node_1559	node_1563	2	2
node_1573	MH594379.1	69	69
node_1566	node_1567	68	2
node_1564	MN365421.1	443	9
node_1504	node_1566	673	296
node_1568	node_1569	1	1
node_1567	node_1568	28	12
node_1571	MH594362.1	451	17
node_1569	node_1572	435	1
node_1571	MH594382.1	226	0
node_1569	node_1570	2	2
node_1572	node_1574	0	0
node_1570	node_1571	0	0
node_1568	node_1575	0	0
node_1565	MH594383.1	7	4
node_1576	node_1577	0	0
node_1570	MH594389.1	1	1
node_1573	MH594371.1	5	5
node_1574	MH594378.1	434	0
node_1582	node_1583	0	0
node_1586	MH594365.1	2	2
node_1575	node_1576	0	0
node_1578	MH594384.1	4455	4021
node_1572	node_1573	0	0
node_1577	MH594373.1	2	2
node_1576	node_1578	560	560
node_1578	MH594372.1	0	0
node_1575	node_1579	0	0
node_1581	MH594405.1	3225	2485
node_1588	MH594421.1	6	6
node_1583	node_1584	17	17
node_1591	node_1593	0	0
node_1574	MH594376.1	0	0
node_1580	MH594385.1	158	158
node_1579	node_1581	1	1
node_1584	node_1585	0	0
node_1587	node_1589	1	1
node_1577	MH594388.1	558	124
node_1580	MH594387.1	2	2
node_1585	MH594366.1	439	439
node_1586	MH594423.1	51	51
node_1594	node_1595	0	0
node_1567	node_1582	23	3
node_1593	MH594418.1	19	19
node_1582	node_1590	1	1
node_1584	node_1586	434	0
node_1588	MH594422.1	16	12
node_1579	node_1580	226	0
node_1585	MH594375.1	0	0
node_1587	node_1588	24	24
node_1593	MH594414.1	1	1
node_1596	MH594410.1	42	42
node_1594	node_1596	0	0
node_1598	node_1599	2	2
node_1595	MH594412.1	0	0
node_1601	MH594408.1	595	161
node_1589	MH594417.1	0	0
node_1566	node_1597	26	0
node_1589	MH594415.1	468	34
node_1601	MH594424.1	1064	1064
node_1583	node_1587	0	0
node_1591	node_1592	1	1
node_1592	MH594416.1	33	33
node_1592	MH594404.1	440	6
node_1602	MH594435.1	3	3
node_1603	node_1604	16	16
node_1590	node_1591	436	2
node_1581	MH594374.1	1	1
node_1597	node_1598	9	1
node_1599	node_1603	63	68
node_1602	MH594402.1	21	21
node_1596	MH594419.1	226	0
node_1600	node_1601	3	3
node_1600	node_1602	387	161
node_1590	node_1594	0	0
node_1595	MH594411.1	226	0
node_1599	node_1600	288	162
node_1604	MH594403.1	328	328
node_1603	node_1605	455	26
node_1608	MH594413.1	675	241
node_1598	node_1606	0	0
node_1605	MH594407.1	340	337
node_1605	MH594409.1	19	19
node_1604	MH594420.1	229	3
node_1609	KP317945.1	42	5
node_1609	KP317927.1	228	2
node_1606	node_1610	450	128
node_1606	node_1607	240	240
node_1607	node_1609	27	27
node_1608	KP317952.1	177	177
node_1610	node_1611	0	0
node_1610	node_1612	113	113
node_1611	MH594361.1	2429	2429
node_1611	MH594380.1	2355	1599
node_1607	node_1608	76	76
node_1614	node_1615	5	5
node_1612	MH594381.1	1	1
node_1597	node_1613	325	324
node_1616	KP317934.1	270	44
node_1612	MH594386.1	2	2
node_1613	node_1614	0	0
node_1617	KJ627364.1	74	74
node_1615	node_1616	89	89
node_1614	node_1618	46	46
node_1618	node_1620	5	5
node_1619	KF826835.1	242	16
node_1621	node_1622	457	23
node_1623	JX576740.1	353	3
node_1620	KJ627348.1	85	85
node_1615	node_1617	31	33
node_1619	KF826857.1	50	42
node_1618	node_1619	25	25
node_1620	KF826834.1	444	10
node_1616	KP317946.1	700	267
node_1617	KF826851.1	505	74
node_1626	JX576744.1	17	17
node_1625	node_1627	30	37
node_1613	node_1621	41	41
node_1623	JX576743.1	5	5
node_1624	OK649694.1	463	30
node_1634	LC474522.1	154	156
node_1630	node_1631	35	35
node_1622	node_1623	32	30
node_1624	OK649714.1	28	28
node_1633	node_1634	2	2
node_1622	node_1624	29	29
node_1627	OK649719.1	44	56
node_1503	node_1628	142	29
node_1635	node_1637	1	1
node_1626	JX576748.1	12	12
node_1631	node_1632	2	2
node_1629	node_1630	257	257
node_1625	node_1626	26	25
node_1628	node_1629	249	13
node_1633	KJ627331.1	189	189
node_1634	KJ627251.1	1034	42
node_1638	node_1642	133	133
node_1621	node_1625	15	15
node_1627	KJ627254.1	130	130
node_1638	node_1639	37	37
node_1642	node_1644	333	26
node_1639	node_1641	1	1
node_1642	node_1643	13	13
node_1635	node_1636	34	34
node_1640	KJ627310.1	5	5
node_1641	KJ627249.1	732	376
node_1632	node_1635	26	26
node_1636	KJ627278.1	2	2
node_1632	node_1633	46	46
node_1643	OK649725.1	34	30
node_1647	node_1648	63	63
node_1648	OK649698.1	350	45
node_1639	node_1640	306	0
node_1630	node_1645	71	76
node_1645	node_1646	13	13
node_1646	node_1647	2	2
node_1650	node_1651	0	0
node_1637	KJ627317.1	76	76
node_1652	OK649737.1	58	31
node_1637	KJ627330.1	325	20
node_1631	node_1638	9	9
node_1643	OK649709.1	44	34
node_1644	KF826842.1	48	48
node_1651	OK649693.1	13	13
node_1641	KJ627299.1	30	30
node_1652	OK649704.1	754	14
node_1636	KJ627341.1	14	14
node_1649	OK649697.1	322	17
node_1640	KJ627280.1	15	15
node_1649	OK649708.1	17	17
node_1651	OK649691.1	402	72
node_1644	OK649713.1	15	15
node_1646	node_1650	21	21
node_1650	node_1652	0	0
node_1648	OK649686.1	59	53
node_1645	node_1653	11	11
node_1647	node_1649	28	18
node_1654	node_1655	306	0
node_1653	node_1654	4	4
node_1656	OK649705.1	29	29
node_1655	OK649728.1	75	31
node_1657	node_1658	0	0
node_1654	node_1656	0	0
node_1655	OK649726.1	20	20
node_1656	OK649690.1	29	12
node_1658	OK649687.1	38	38
node_1659	KF530259.1	71	71
node_1629	node_1660	420	306
node_1657	node_1659	33	36
node_1653	node_1657	32	32
node_1659	OK649685.1	63	67
node_1660	node_1661	16	16
node_1662	node_1663	319	13
node_1661	node_1662	3	3
node_1664	JX576755.1	340	34
node_1666	JX576757.1	12	12
node_1667	KP317925.1	369	237
node_1658	OK649689.1	360	54
node_1663	node_1664	1	1
node_1663	JX576759.1	47	9
node_1662	node_1665	7	7
node_1665	node_1666	1	1
node_1670	JX576756.1	38	38
node_1664	KF640637.1	41	34
node_1666	KP317954.1	290	288
node_1665	node_1667	2	2
node_1667	JX576750.1	57	57
node_1668	node_1669	0	0
node_1669	node_1671	6	6
node_1673	JX576751.1	442	8
node_1670	JX576752.1	35	35
node_1661	node_1668	0	0
node_1669	node_1670	0	0
node_1672	node_1674	36	33
node_1671	JX576754.1	39	39
node_1675	node_1676	2	2
node_1679	OK649744.1	9	9
node_1672	node_1673	12	12
node_1677	node_1678	0	0
node_1668	node_1672	20	20
node_1673	JX576753.1	311	5
node_1660	node_1675	27	26
node_1677	node_1679	3	3
node_1680	node_1681	9	10
node_1680	node_1682	2	2
node_1674	OK649700.1	523	89
node_1671	KF826818.1	4737	2243
node_1674	KF826822.1	366	64
node_1678	JX576732.1	146	126
node_1678	OK649743.1	321	16
node_1676	node_1680	14	14
node_1681	OK649741.1	64	70
node_1683	node_1684	2	2
node_1682	KU950574.1	365	58
node_1684	node_1686	4	4
node_1686	OK649695.1	22	22
node_1697	JX576730.1	112	70
node_1679	OK649742.1	329	13
node_1675	node_1683	371	65
node_1685	KU950614.1	3	3
node_1692	node_1699	279	279
node_1685	KU950457.1	4	4
node_1686	OK649703.1	329	21
node_1676	node_1677	58	58
node_1688	OK649696.1	27	14
node_1687	node_1689	0	0
node_1689	OK649715.1	36	19
node_1690	node_1691	34	17
node_1683	node_1687	15	15
node_1684	node_1685	120	120
node_1687	node_1688	0	0
node_1691	node_1692	82	82
node_1695	OK649720.1	2	2
node_1693	node_1694	46	50
node_1681	KP317917.1	66	68
node_1628	node_1690	86	88
node_1693	node_1696	21	21
node_1696	node_1697	178	179
node_1692	node_1693	99	99
node_1682	JX576749.1	96	100
node_1694	node_1695	154	154
node_1688	OK649716.1	12	12
node_1702	JX576729.1	8	8
node_1689	OK649717.1	314	8
node_1694	OK649718.1	161	160
node_1700	node_1702	32	32
node_1699	node_1700	0	0
node_1695	KF826859.1	735	49
node_1696	node_1698	456	23
node_1702	JX576746.1	28	8
node_1697	KF826860.1	17	17
node_1698	KF826819.1	1990	1076
node_1700	node_1701	465	159
node_1698	KF826820.1	407	407
node_1701	KF530262.1	51	40
node_1701	KF530266.1	10	10
node_1699	node_1703	29	29
node_1691	node_1706	71	86
node_1704	JX576731.1	85	75
node_1704	KF826839.1	96	67
node_1703	node_1705	5	5
node_1705	OK649688.1	111	93
node_1706	node_1707	265	265
node_1705	JX576747.1	75	75
node_1709	MK109765.1	99	24
node_1710	MK109781.1	39	39
node_1708	node_1709	0	0
node_1708	node_1710	434	0
node_1703	node_1704	3	3
node_1707	node_1711	1	1
node_1707	node_1708	15	15
node_1713	OK649707.1	216	128
node_1712	KX655686.1	140	49
node_1711	node_1713	16	16
node_1709	MK109789.1	315	9
node_1706	node_1714	263	263
node_1711	node_1712	0	0
node_1715	node_1716	0	0
node_1716	OK649702.1	119	15
node_1713	MK109770.1	25	25
node_1718	node_1720	332	26
node_1717	OK649732.1	445	13
node_1710	MK109769.1	429	69
node_1716	OK649739.1	4	4
node_1712	KX655646.1	762	22
node_1719	OK649721.1	66	66
node_1720	OK649735.1	61	61
node_1717	OK649692.1	321	15
node_1714	node_1718	21	21
node_1719	MG813994.1	144	136
node_1714	node_1715	454	21
node_1718	node_1719	44	39
node_1721	node_1722	37	26
node_1725	OK649711.1	376	79
node_1730	node_1731	1	1
node_1722	node_1723	0	0
node_1725	MG431252.1	75	72
node_1727	node_1729	0	0
node_1729	MH594454.1	1	1
node_1690	node_1721	1009	498
node_1723	node_1724	0	0
node_1727	node_1728	0	0
node_1733	MH594452.1	221	221
node_1728	MH594457.1	72	3
node_1732	MH594453.1	217	217
node_1726	MH594461.1	0	0
node_1724	node_1726	0	0
node_1734	node_1735	0	0
node_1737	node_1738	24	24
node_1724	node_1725	465	456
node_1720	OK649706.1	74	42
node_1729	MH594460.1	0	0
node_1735	MH594444.1	235	235
node_1723	node_1727	1	1
node_1715	node_1717	1	1
node_1741	MH594370.1	1	1
node_1733	MH594443.1	611	240
node_1726	MH594455.1	0	0
node_1722	node_1730	217	217
node_1738	node_1739	0	0
node_1721	node_1737	12	5
node_1728	MH594456.1	741	1
node_1731	node_1732	0	0
node_1731	node_1733	0	0
node_1740	MH594359.1	863	54
node_1736	KP317932.1	808	498
node_1739	node_1740	0	0
node_1740	MH594352.1	0	0
node_1742	node_1743	202	102
node_1744	MH594358.1	3817	3817
node_1730	node_1734	14	14
node_1736	MH594354.1	1787	1787
node_1732	MH594429.1	611	236
node_1735	KP317938.1	531	225
node_1734	node_1736	1	1
node_1739	node_1741	0	0
node_1741	MH594355.1	0	0
node_1738	node_1742	740	0
node_1743	MH594367.1	534	100
node_1745	node_1746	0	0
node_1743	MH594368.1	729	423
node_1742	node_1744	0	0
node_1747	MH594350.1	258	2
node_1746	node_1747	32	32
node_1745	node_1749	383	324
node_1749	node_1750	434	0
node_1744	MH594353.1	0	0
node_1748	KP317941.1	50	50
node_1750	MF001044.1	22	22
node_1747	MH594369.1	740	1
node_1737	node_1745	175	9
node_1746	node_1748	3	3
node_1750	KJ627302.1	134	134
node_1751	KJ627285.1	33	33
node_1749	node_1751	1	1
node_1748	KX655625.1	2719	1518
node_1751	MK453523.1	400	41
node_1759	MF001045.1	718	0
node_1752	node_1753	242	207
node_1754	node_1755	23	23
node_1758	node_1759	0	0
node_1502	node_1752	891	331
node_1753	node_1754	50	61
node_1756	node_1757	107	107
node_1758	MF973155.1	0	0
node_1755	node_1756	101	102
node_1757	node_1758	39	39
node_1759	MK167034.1	1	1
node_1760	node_1762	23	26
node_1763	node_1764	32	32
node_1765	KJ939919.1	14	14
node_1760	node_1761	59	58
node_1757	node_1760	20	22
node_1761	OK649736.1	346	62
node_1766	JX576762.1	8	8
node_1762	MH594451.1	1112	406
node_1762	MF001040.1	84	84
node_1769	OK649754.1	113	103
node_1761	OK649722.1	71	62
node_1756	node_1763	126	127
node_1766	JX576758.1	36	36
node_1764	node_1765	125	125
node_1764	node_1766	33	33
node_1767	node_1768	2	2
node_1768	KF826825.1	146	134
node_1773	JQ582844.1	169	171
node_1763	node_1767	18	18
node_1771	node_1772	178	178
node_1772	node_1774	39	24
node_1775	node_1777	15	15
node_1776	KU950635.1	67	56
node_1765	KJ939922.1	289	5
node_1772	node_1773	20	20
node_1769	OK649753.1	117	106
node_1755	node_1770	85	47
node_1774	MK989763.1	366	371
node_1780	KX765905.1	120	44
node_1770	node_1771	62	28
node_1768	JX576761.1	93	93
node_1779	node_1780	3	3
node_1770	node_1778	45	49
node_1773	KF826829.1	140	140
node_1774	MF185752.1	982	266
node_1781	LC385007.1	288	4
node_1782	node_1783	7	7
node_1784	MH760724.1	40	40
node_1779	node_1781	44	44
node_1788	node_1789	1	1
node_1783	LC385000.1	42	42
node_1777	KU950604.1	38	38
node_1780	MH828503.1	774	57
node_1754	node_1785	9	9
node_1778	node_1782	0	0
node_1783	LC385001.1	26	26
node_1778	node_1779	0	0
node_1771	node_1775	25	26
node_1781	LC385003.1	110	30
node_1791	LC384998.1	200	122
node_1784	MN167847.1	399	112
