Parent	Child	PanMAN_Diff	MAFFT_Diff
node_3484	node_3485	548	518
node_3485	node_3486	1	1
node_3486	01_AE.TH.2013.9325P00f.MT121923	1477	296
node_3484	node_3488	0	0
node_3487	01_AE.TH.2013.9325P00d.MT121921	1448	299
node_3493	node_3494	1138	288
node_3486	01_AE.TH.2013.9325P00j.MT121927	598	294
node_3485	node_3487	1	1
node_3487	01_AE.TH.2013.9325P00i.MT121926	924	293
node_3488	node_3489	422	133
node_3489	01_AE.US.2005.306163_FL.JX863920	894	659
node_3489	01_AE.TH.2008.MERLBDTRC9.JN860768	655	647
node_3488	node_3490	602	334
node_3490	node_3491	0	0
node_3491	01B.TH.2014.2546323P000FL_Sd.MG989526	1570	288
node_3483	node_3492	312	310
node_3492	node_3493	1	1
node_3493	node_3495	0	0
node_3495	node_3496	158	158
node_3492	node_3497	0	0
node_3497	node_3498	0	0
node_3497	node_3499	162	162
node_3499	node_3500	987	720
node_3500	01_AE.TH.2010.2543733P000FL_Sg.MK272353	1149	289
node_3500	01_AE.TH.2010.2543733P000FL_Sb.MG989499	1014	288
node_3482	node_3501	289	295
node_3501	node_3502	603	607
node_3502	node_3503	0	0
node_3503	node_3504	0	0
node_3505	node_3506	183	183
node_3504	01_AE.TH.2010.2543733P000FL_Si.MK272355	1542	317
node_3504	01_AE.TH.2010.2543733P000FL_Sa.MK272348	316	316
node_3503	node_3505	0	0
node_3505	01_AE.TH.2010.2543733P000FL_Se.MK272351	619	315
node_3506	01_AE.TH.2010.2543733P000FL_Sj.MK272356	445	133
node_3506	01_AE.TH.2010.2543733P000FL_Sf.MK272352	133	133
node_3502	node_3507	0	0
node_3507	node_3508	308	308
node_3508	01_AE.TH.2010.2543733P000FL_Sh.MK272354	1115	623
node_3508	01_AE.TH.2010.2543733P000FL_Sd.MK272350	951	623
node_3507	node_3509	0	0
node_3509	01_AE.TH.2010.2543733P000FL_Sc.MK272349	318	318
node_3509	node_3510	577	486
node_3510	01_AE.AU.2018.PRA008_PB_PD1posCTLA4pos_51.OP701485	2189	606
node_3510	01_AE.AU.2018.PRA008_PB_PD1posCTLA4pos_22.OP701470	1236	605
node_3501	node_3511	68	60
node_3511	node_3512	600	396
node_3512	node_3513	9	9
node_3513	01_AE.AU.2018.PRA008_PB_PD1posCTLA4neg_37.OP701465	1230	488
node_3518	node_3519	1	1
node_3515	01_AE.AU.2018.PRA008_PB_PD1negCTLA4neg_24.OP701429	519	518
node_3513	01_AE.AU.2018.PRA008_PB_PD1negCTLA4neg_28.OP701432	550	550
node_3512	node_3514	57	55
node_3514	01_AE.AU.2018.PRA008_PB_PD1posCTLA4neg_35.OP701463	569	569
node_3514	node_3515	174	174
node_3511	node_3516	1920	755
node_3515	01_AE.AU.2018.PRA008_PB_PD1posCTLA4neg_39.OP701467	708	397
node_3516	node_3517	0	0
node_3517	01_AE.TH.2008.AA032a02.JX447073	2	2
node_3517	01_AE.TH.2008.AA032a03.JX447076	1432	6
node_3516	node_3518	0	0
node_3518	01_AE.TH.2008.AA032a01.JX447072	5	5
node_3519	01_AE.TH.2008.AA032a05.JX447075	1740	5
node_3519	01_AE.TH.2008.AA032a04.JX447074	29	27
node_3442	node_3520	203	195
node_3520	node_3521	20	21
node_3521	node_3522	231	61
node_3522	node_3523	553	357
node_3523	node_3524	76	76
node_3524	node_3525	182	165
node_3524	node_3526	269	270
node_3525	01_AE.TH.2015.2543544P000FL_Si.MG989496	2057	801
node_3525	01_AE.TH.2004.04TH613543.JN248330	628	611
node_3526	01_AE.TH.2014.4028P00m.MT121537	659	293
node_3526	01_AE.TH.2014.4028P00o.MT121539	326	326
node_3523	node_3527	802	7
node_3527	node_3528	938	528
node_3528	01_AE.TH.2014.4028P00p.MT121540	727	141
node_3528	01_AE.TH.2014.4028P00n.MT121538	156	156
node_3527	node_3529	973	345
node_3529	01_AE.ID.2013.SM44_Surabaya_2013.OQ357238	1070	947
node_3529	node_3530	1626	1048
node_3530	01_AE.TH.2014.Pt17_PreART_31.ON902798	379	161
node_3530	01_AE.TH.2014.Pt17_PreART_11.ON902787	755	118
node_3522	node_3531	870	504
node_3531	node_3532	5	5
node_3532	node_3533	663	171
node_3533	01_AE.TH.2014.Pt17_PreART_23.ON902794	960	598
node_3533	01_AE.TH.2014.Pt17_PreART_27.ON902796	1964	591
node_3532	node_3534	16	15
node_3534	01_AE.TH.2014.Pt17_PreART_16.ON902790	436	436
node_3521	node_3540	37	37
node_3543	01_AE.TH.2014.Pt17_PreART_44.ON902809	1227	864
node_3531	node_3536	44	44
node_3542	node_3544	116	116
node_3540	node_3541	548	185
node_3536	node_3537	773	408
node_3534	node_3535	9	9
node_3535	01_AE.TH.2014.Pt17_PreART_22.ON902793	1338	432
node_3536	node_3538	703	1
node_3538	01_AE.TH.2014.Pt17_PreART_53.ON902815	421	421
node_3538	node_3539	40	40
node_3537	01_AE.TH.2014.Pt17_PreART_33.ON902800	20	20
node_3537	01_AE.TH.2014.Pt17_PreART_50.ON902812	13	13
node_3535	01_AE.TH.2014.Pt17_PreART_29.ON902797	1414	480
node_3539	01_AE.TH.2014.Pt17_PreART_37.ON902804	1101	428
node_3539	01_AE.TH.2014.Pt17_PreART_13.ON902789	1147	444
node_3541	node_3542	188	190
node_3542	node_3543	309	303
node_3543	01_AE.TH.2014.Pt17_PreART_35.ON902802	1478	875
node_3544	01_AE.TH.2010.40242v01_FL.ON959743	1074	1046
node_3544	node_3545	1411	698
node_3545	01_AE.TH.2011.2549114P000FL_Sa.MG989561	1569	537
node_3541	node_3546	598	436
node_3545	01_AE.CN.2005.Fj065.EF036534	1417	1417
node_3547	01_AE.GB.2014.13612_1_24.3.MF109407	1663	764
node_3546	node_3547	844	284
node_3547	01_AE.SE.2011.057SE.MF373160	659	679
node_3546	node_3548	278	273
node_3548	01_AE.TH.2008.AA054a03.JX447306	304	304
node_3548	node_3549	3	3
node_3540	node_3550	546	56
node_3549	01_AE.TH.2008.AA054a04.JX447307	973	299
node_3549	01_AE.TH.2008.AA054a05.JX447305	1459	299
node_3550	node_3551	389	204
node_3551	node_3552	375	356
node_3552	01_AE.TH.2008.AA054a06.JX447308	821	301
node_3552	01_AE.TH.2008.AA054a02.JX447309	1001	310
node_3551	node_3553	115	127
node_3553	01_AE.TH.2014.2545040P000FL_Sc.MG989514	1321	648
node_3553	node_3554	945	176
node_3554	01_AE.TH.2010.2545113P000FL_Sb.MG989515	509	510
node_3554	01_AE.TH.2013.40737v0A_01.OM826779	595	595
node_3550	node_3555	840	817
node_3555	node_3556	281	9
node_3556	01_AE.TH.2012.C_PreART_07.ON863094	1623	362
node_3556	01_AE.TH.2012.C_PreART_40.ON863067	1537	360
node_3555	node_3557	360	360
node_3557	01_AE.TH.2012.C_PreART_45.ON863063	29	29
node_3557	node_3558	3	3
node_3558	01_AE.TH.2012.C_PreART_38.ON863069	9	9
node_3560	node_3561	189	188
node_3561	node_3565	628	262
node_3561	node_3562	600	108
node_3562	node_3563	1	1
node_3562	node_3564	3	3
node_3558	01_AE.TH.2012.C_PreART_15.ON863087	2115	20
node_3520	node_3559	169	176
node_3559	node_3560	389	373
node_3563	01_AE.TH.2012.C_PreART_18.ON863084	1750	408
node_3563	01_AE.TH.2012.C_PreART_21.ON863081	1364	406
node_3564	01_AE.TH.2012.C_PreART_26.ON863076	416	416
node_3564	01_AE.TH.2012.C_PreART_11.ON863090	1849	1277
node_3565	node_3566	304	0
node_3566	01_AE.TH.2012.C_PreART_03.ON863098	623	257
node_3566	01_AE.TH.2012.C_PreART_05.ON863096	1492	262
node_3565	node_3567	112	112
node_3567	01_AE.TH.2018.C_OnART_37.ON863119	119	119
node_3567	node_3568	2	2
node_3568	01_AE.TH.2012.C_PreART_31.ON863072	2173	155
node_3568	01_AE.TH.2012.C_PreART_25.ON863077	183	182
node_3560	node_3569	16	16
node_3559	node_3578	385	379
node_3569	node_3570	567	6
node_3570	node_3571	33	33
node_3571	01_AE.TH.2018.C_OnART_45.ON863117	2050	682
node_3571	01_AE.TH.2018.C_OnART_73.ON863102	1243	681
node_3570	node_3572	1310	388
node_3572	01_AE.TH.2018.C_OnART_26.ON863124	313	313
node_3569	node_3574	278	6
node_3574	node_3576	3	3
node_3576	01_AE.TH.2018.C_OnART_56.ON863111	1346	672
node_3572	node_3573	304	0
node_3573	01_AE.TH.2018.C_OnART_67.ON863106	313	313
node_3574	node_3575	10	10
node_3575	01_AE.TH.2018.C_OnART_34.ON863120	2287	657
node_3576	node_3577	474	251
node_3577	01_AE.TH.2018.C_OnART_64.ON863108	949	597
node_3575	01_AE.TH.2018.C_OnART_27.ON863123	977	705
node_3573	01_AE.TH.2018.C_OnART_32.ON863121	3530	343
node_3577	01_AE.TH.2007.MERLBDTRC8.JN860767	1863	1038
node_3580	node_3581	1102	426
node_3581	01_AE.CN.2007.FJ070033.JX112813	739	719
node_3581	01_AE.LA.2012.BL40F5333.MG760377	1673	1388
node_3582	01_AE.TH.2014.Pt18_PreART_42.ON902879	1072	342
node_3586	01_AE.TH.2014.Pt18_PreART_64.ON902895	1113	583
node_3583	01_AE.TH.2014.Pt18_PreART_59.ON902891	694	473
node_3578	node_3579	573	306
node_3579	node_3580	42	44
node_3580	node_3582	211	214
node_3582	node_3583	209	212
node_3583	01_AE.TH.2014.Pt18_PreART_16.ON902858	3307	482
node_3579	node_3584	21	21
node_3584	node_3585	358	50
node_3585	01_AE.TH.2014.Pt18_PreART_36.ON902873	1054	468
node_3585	01_AE.TH.2014.Pt18_PreART_03.ON902846	752	485
node_3584	node_3586	804	226
node_3586	node_3587	15	15
node_3587	01_AE.TH.2014.Pt18_PreART_71.ON902900	1270	595
node_3587	01_AE.TH.2014.Pt18_PreART_45.ON902882	1457	610
node_3578	node_3588	194	197
node_3588	node_3589	25	25
node_3589	node_3590	1275	337
node_3590	01_AE.TH.2014.Pt18_PreART_72.ON902901	1090	606
node_3590	01_AE.TH.2014.Pt18_PreART_53.ON902888	1279	575
node_3589	node_3591	53	53
node_3591	node_3592	637	275
node_3591	01_AE.TH.2016.Pt18_onART_15.ON902831	575	575
node_3592	01_AE.TH.2016.Pt18_onART_16.ON902832	2425	648
node_3592	01_AE.TH.2014.Pt18_PreART_26.ON902866	1199	712
node_3588	node_3593	138	137
node_3593	node_3594	37	34
node_3594	01_AE.TH.2014.Pt18_PreART_01.ON902844	722	450
node_3594	01_AE.TH.2014.Pt18_PreART_06.ON902848	975	457
node_3593	node_3595	238	18
node_3595	01_AE.TH.2014.Pt18_PreART_62.ON902893	808	442
node_3595	node_3596	753	165
node_3596	01_AE.TH.2014.Pt18_PreART_65.ON902896	1745	634
node_3596	01_AE.TH.2014.Pt18_PreART_10.ON902852	1054	683
node_3441	node_3597	81	82
node_3597	node_3598	138	136
node_3598	node_3599	360	151
node_3599	node_3600	334	179
node_3600	node_3601	429	418
node_3601	node_3602	992	130
node_3602	node_3603	370	4
node_3603	01_AE.TH.2014.Pt18_PreART_50.ON902886	1325	553
node_3603	01_AE.TH.2014.Pt18_PreART_27.ON902867	1185	597
node_3602	node_3604	1292	399
node_3600	node_3609	538	543
node_3609	node_3610	307	307
node_3610	node_3611	993	737
node_3610	node_3612	13	13
node_3608	01_AE.TH.2014.Pt18_PreART_32.ON902870	1182	313
node_3601	node_3605	12	12
node_3605	node_3607	431	431
node_3607	node_3608	435	32
node_3608	01_AE.TH.2014.Pt18_PreART_24.ON902864	2117	300
node_3604	01_AE.TH.2014.Pt18_PreART_02.ON902845	802	161
node_3604	01_AE.TH.2014.Pt18_PreART_63.ON902894	226	225
node_3605	node_3606	762	238
node_3606	01_AE.TH.2014.Pt18_PreART_44.ON902881	1417	628
node_3606	01_AE.TH.2014.Pt18_PreART_25.ON902865	601	601
node_3607	01_AE.TH.2014.Pt18_PreART_13.ON902855	510	290
node_3611	01_AE.TH.2014.Pt18_PreART_46.ON902883	1177	930
node_3611	01_AE.TH.2010.2549133P000FL_Sc.MG989562	859	858
node_3612	node_3613	402	402
node_3609	node_3614	339	339
node_3614	node_3615	277	276
node_3614	node_3616	405	405
node_3616	node_3617	20	20
node_3599	node_3618	60	51
node_3618	node_3619	576	570
node_3619	node_3620	29	29
node_3620	node_3621	1821	1187
node_3622	node_3623	5	5
node_3620	node_3622	1318	364
node_3622	01_AE.TH.2007.AA019a_WG7.JX446924	512	510
node_3619	node_3624	8	12
node_3623	01_AE.TH.2007.AA019a_WG9.JX446926	2081	517
node_3624	node_3625	4	4
node_3623	01_AE.TH.2007.AA019a_WG5.JX446923	1213	320
node_3625	01_AE.TH.2007.AA019a_WG4.JX446922	868	500
node_3625	01_AE.TH.2007.AA019a_WG2.JX446920	985	503
node_3624	node_3626	3	3
node_3626	01_AE.TH.2007.AA019a_WG1.JX446916	765	493
node_3626	node_3627	855	487
node_3627	01_AE.TH.2007.AA019a_WG11.JX446918	1164	356
node_3627	01_AE.TH.2007.AA019a_WG3.JX446921	20	20
node_3618	node_3628	408	401
node_3628	node_3629	0	0
node_3629	node_3630	1429	909
node_3630	01_AE.TH.2007.AA019a_WG12.JX446919	1434	604
node_3630	01_AE.TH.2007.AA019a_WG8.JX446925	944	613
node_3629	node_3631	105	105
node_3631	node_3632	469	197
node_3631	01_AE.TH.2010.2543832P000FL_Si.MG989502	656	288
node_3632	01_AE.TH.2010.2543832P000FL_Se.MK272361	486	486
node_3638	node_3639	116	116
node_3633	node_3634	428	156
node_3628	node_3633	105	105
node_3639	node_3640	625	582
node_3640	node_3641	3	3
node_3632	01_AE.TH.2010.2543832P000FL_Sd.MK272360	1062	486
node_3633	node_3635	0	0
node_3598	node_3637	313	26
node_3634	01_AE.TH.2010.2543832P000FL_Sf.MK272362	500	134
node_3634	01_AE.TH.2010.2543832P000FL_Sj.MK272365	134	134
node_3635	01_AE.TH.2010.2543832P000FL_Sc.MK272359	1463	295
node_3635	node_3636	0	0
node_3636	01_AE.TH.2010.2543832P000FL_Sa.MK272357	1169	289
node_3636	01_AE.TH.2010.2543832P000FL_Sk.MK272366	955	289
node_3637	node_3638	456	89
node_3641	01_AE.TH.2010.2543832P000FL_Sg.MK272363	608	241
node_3641	01_AE.TH.2010.2543832P000FL_Sb.MK272358	536	239
node_3640	node_3642	558	29
node_3642	01_AE.TH.2010.2543832P000FL_Sh.MK272364	648	276
node_3642	01_AE.TH.2011.2547905P000FL_Sb.MG989542	2191	929
node_3639	node_3643	805	387
node_3643	node_3644	17	17
node_3644	01_AE.TH.2013.Pt4_PreART_29.ON902103	1625	670
node_3643	node_3645	8	8
node_3644	01_AE.TH.2013.Pt4_PreART_16.ON902093	2124	709
node_3645	01_AE.TH.2013.Pt4_PreART_32.ON902105	967	696
node_3645	node_3646	41	42
node_3646	01_AE.TH.2013.Pt4_PreART_27.ON902102	2217	683
node_3646	01_AE.TH.2013.Pt4_PreART_09.ON902087	1020	688
node_3638	node_3647	12	12
node_3647	node_3648	998	424
node_3650	01_AE.TH.2013.Pt4_PreART_13.ON902090	452	452
node_3648	node_3649	301	145
node_3649	01_AE.TH.2013.Pt4_PreART_18.ON902095	1042	459
node_3649	01_AE.TH.2013.Pt4_PreART_15.ON902092	1488	409
node_3647	node_3652	1048	665
node_3648	node_3650	5	5
node_3650	node_3651	414	59
node_3652	node_3654	2	2
node_3651	01_AE.AF.2007.569M.GQ477441	1980	758
node_3653	01_AE.TH.2006.AA055a_WG8.JX447314	183	183
node_3652	node_3653	0	0
node_3651	01_AE.TH.2013.Pt4_PreART_10.ON902088	1291	495
node_3654	node_3655	652	136
node_3653	01B.TH.1999.OUR044I.AY358042	1234	849
node_3654	01_AE.TH.2006.AA055a_WG4.JX447312	489	190
node_3655	01_AE.TH.2006.AA055a_WG7.JX447313	313	313
node_3655	01_AE.TH.1999.99TH_R3006.AY945731	2353	1092
node_3637	node_3656	200	200
node_3656	node_3657	356	356
node_3657	node_3658	266	257
node_3658	node_3659	25	26
node_3664	01_AE.TH.2012.2545864P000FL_Sa.MG989523	469	445
node_3666	node_3667	7	7
node_3659	34_01B.TH.1999.OUR2275P.EF165540	1537	314
node_3656	node_3666	695	466
node_3667	node_3668	2	2
node_3659	34_01B.TH.1999.OUR2478P.EF165541	782	240
node_3658	node_3660	3	5
node_3660	34_01B.TH.1999.OUR1969P.EF165539	216	218
node_3660	node_3661	572	560
node_3661	01B.TH.2002.OUR846I.AY358072	661	308
node_3661	01B.TH.2001.OUR033I.AY358071	537	234
node_3657	node_3662	61	61
node_3662	node_3663	172	85
node_3663	01_AE.TH.2015.2547424P000FL_Sj.MG989539	515	507
node_3663	01B.MY.2007.07MYKLD48.EU031914	3449	1487
node_3662	node_3664	729	148
node_3664	node_3665	902	376
node_3665	01_AE.TH.2012.2543193P000FL_Sc.MG989492	799	582
node_3667	node_3669	3	3
node_3669	node_3670	1013	151
node_3666	node_3671	6	6
node_3671	node_3672	953	953
node_3671	node_3673	994	170
node_3597	node_3675	322	324
node_3673	node_3674	157	157
node_3677	node_3678	1	1
node_3675	node_3676	224	221
node_3676	node_3677	106	94
node_3678	node_3679	468	124
node_3679	node_3680	860	860
node_3679	node_3681	0	0
node_3678	node_3682	272	0
node_3682	node_3683	702	702
node_3682	node_3684	0	0
node_3684	node_3685	711	1
node_3677	node_3686	0	0
node_3686	node_3687	272	0
node_3687	node_3689	0	0
node_3689	node_3690	714	5
node_3687	node_3688	0	0
node_3686	node_3691	117	92
node_3691	node_3692	149	149
node_3691	node_3693	1632	688
node_3699	node_3700	0	0
node_3693	node_3694	158	158
node_3676	node_3695	18	18
node_3695	node_3696	10	10
node_3694	01_AE.JP.2000.DR1873.AB253656	250	250
node_3696	node_3697	33	33
node_3697	node_3699	421	149
node_3697	node_3698	410	410
node_3696	node_3701	9	9
node_3701	node_3702	272	0
node_3701	node_3703	1951	1001
node_3695	node_3705	508	262
node_3705	node_3706	356	136
node_3706	node_3707	1195	3
node_3705	node_3710	606	577
node_3706	node_3708	837	837
node_3703	node_3704	8	8
node_3708	node_3709	311	309
node_3710	node_3711	2	2
node_3710	node_3712	383	383
node_3717	node_3718	272	272
node_3712	node_3713	4	4
node_3675	node_3714	210	210
node_3715	node_3716	642	186
node_3717	node_3719	0	0
node_3714	node_3715	12	12
node_3726	node_3727	2	2
node_3719	node_3720	553	553
node_3716	node_3717	765	177
node_3716	node_3721	15	13
node_3721	node_3722	7	7
node_3721	node_3723	4	4
node_3726	node_3728	608	18
node_3723	node_3724	865	159
node_3728	node_3729	35	33
node_3715	node_3725	15	15
node_3725	node_3726	8	8
node_3725	node_3730	0	0
node_3730	node_3731	278	6
node_3730	node_3732	1773	963
node_3732	node_3733	10	10
node_3714	node_3734	287	16
node_3734	node_3735	10	10
node_3735	node_3736	22	22
node_3736	node_3737	867	5
node_3736	node_3738	160	160
node_3735	node_3740	158	158
node_3740	node_3741	308	308
node_3740	node_3742	56	56
node_3742	node_3743	6	6
node_3738	node_3739	249	3
node_3744	node_3745	1243	634
node_3734	node_3744	336	117
node_3744	node_3749	173	162
node_3753	node_3754	37	31
node_3754	node_3755	756	318
node_2503	node_3753	788	440
node_3745	node_3746	337	6
node_3745	node_3747	606	238
node_3747	node_3748	1000	510
node_3749	node_3750	0	0
node_3749	node_3751	298	0
node_3751	node_3752	325	105
node_3755	node_3756	347	168
node_3756	node_3757	23	23
node_3757	node_3758	414	203
node_3758	node_3759	192	90
node_3759	node_3760	41	40
node_3760	node_3761	869	316
node_3761	node_3762	391	387
node_3761	node_3763	668	305
node_3763	01_AE.TH.2008.AA108a_WG3.JX448030	597	231
node_3763	01_AE.TH.2008.AA108a_WG2.JX448029	1244	117
node_3764	node_3765	693	289
node_3759	node_3768	1374	425
node_3760	node_3764	798	178
node_3765	01_AE.TH.2008.AA108a_WG4.JX448031	364	364
node_3765	01_AE.TH.2008.AA108a_WG6.JX448028	2251	371
node_3764	node_3766	287	272
node_3766	01_AE.TH.2006.AA059a_WG15.JX447350	359	359
node_3766	node_3767	4	4
node_3767	01_AE.TH.2006.AA059a_WG20.JX447354	2572	364
node_3767	01_AE.TH.2006.AA059a_WG19.JX447353	878	318
node_3768	node_3769	36	36
node_3769	node_3770	3	3
node_3770	01_AE.TH.2006.AA059a_WG5.JX447356	1018	441
node_3770	01_AE.TH.2006.AA059a_WG9.JX447358	970	388
node_3769	node_3771	1	1
node_3771	01_AE.TH.2006.AA059a_WG18.JX447352	1903	342
node_3771	node_3772	282	72
node_3772	01_AE.TH.2006.AA059a_WG16.JX447351	1165	440
node_3772	01_AE.TH.2006.AA059a_WG1.JX447349	773	405
node_3768	node_3773	1	1
node_3773	node_3774	3	3
node_3773	node_3775	2165	991
node_3774	01_AE.TH.2006.AA059a_WG3.JX447355	925	347
node_3775	node_3776	392	391
node_3776	01A1.MM.1999.mCSW105.AB097872	1340	1009
node_3778	node_3779	480	119
node_3779	node_3780	41	41
node_3779	node_3781	4	4
node_3781	01_AE.TH.2008.AA037A_WG12.JX447123	986	561
node_3758	node_3777	320	48
node_3774	01_AE.TH.2006.AA059a_WG6.JX447357	982	398
node_3775	01_AE.LA.2011.VI29F2980.MG760398	928	424
node_3776	01_AE.TH.2008.AA037a_WG5.JX447126	3204	1232
node_3777	node_3778	221	220
node_3780	01_AE.TH.2008.AA037a_wg1.JX447130	965	539
node_3780	01_AE.TH.2008.AA037a_WG7.JX447128	1348	535
node_3781	node_3782	17	17
node_3782	01_AE.TH.2008.AA037A_WG3.JX447124	579	579
node_3782	01_AE.TH.2008.AA037a_wg2.JX447131	2223	794
node_3778	node_3783	524	259
node_3783	node_3784	479	111
node_3784	01_AE.TH.2008.AA037a_WG9.JX447129	860	529
node_3784	01_AE.TH.2008.AA037a_WG6.JX447127	1786	568
node_3783	node_3785	1	1
node_3785	01_AE.TH.2008.AA037a_WG4.JX447125	1717	649
node_3785	node_3786	19	19
node_3786	01_AE.TH.2008.AA037A_WG11.JX447122	1328	644
node_3786	01_AE.TH.2003.TH7229.KU168309	2623	1908
node_3777	node_3787	126	88
node_3757	node_3796	28	22
node_3796	node_3797	115	116
node_3787	node_3792	245	251
node_3792	node_3793	220	210
node_3791	01_AE.TH.2006.AA034a_wg1.JX447087	1155	519
node_3791	01_AE.TH.2006.AA034a_wg7.JX447093	2095	518
node_3788	node_3789	561	484
node_3787	node_3788	69	64
node_3789	01_AE.LA.2011.VI29M3024.MG760400	3227	913
node_3788	node_3790	11	11
node_3790	01_AE.TH.2004.BKD.DQ314731	1965	1636
node_3790	node_3791	577	354
node_3793	01_AE.TH.2006.AA034a_wg4.JX447090	1183	365
node_3792	node_3794	717	119
node_3794	node_3795	339	309
node_3793	01_AE.TH.2006.AA034a_wg2.JX447089	359	359
node_3794	01_AE.TH.2006.AA034a_wg5.JX447091	2468	690
node_3795	01_AE.CN.2007.GZ070126.JX112844	1963	1013
node_3795	01_AE.CN.2007.07CNYN329.KF835516	897	901
node_3789	01_AE.TH.2004.BKM.DQ314732	2957	1375
node_3797	node_3798	533	168
node_3798	node_3799	789	101
node_3799	node_3800	482	462
node_3800	01_AE.CN.2005.FJ051.DQ859178	1438	1092
node_3800	01_AE.CN.2009.ZK052.JX112869	1634	1092
node_3799	node_3801	37	37
node_3798	node_3802	649	318
node_3802	node_3803	0	0
node_3803	01_AE.TH.2006.AA085a_wg3.JX447683	1296	365
node_3803	01_AE.TH.2006.AA085a_wg12.JX447680	1650	368
node_3801	01_AE.CN.2007.GD070059.JX112821	1219	859
node_3801	01_AE.TH.2006.AA085a_wg4.JX447684	3184	824
node_3802	node_3804	347	1
node_3804	01_AE.TH.2006.AA085a_wg2.JX447682	714	365
node_3804	node_3805	32	32
node_3805	01_AE.TH.2006.AA085a_wg10.JX447679	1220	365
node_3805	01_AE.TH.2006.AA085a_wg1.JX447678	1675	360
node_3797	node_3806	1	1
node_3806	node_3807	289	289
node_3807	node_3808	168	167
node_3808	01_AE.TH.2006.AA085a_wg9.JX447687	1190	464
node_3808	01_AE.TH.2006.AA085a_wg6.JX447685	1460	476
node_3807	node_3809	0	0
node_3809	01_AE.TH.2006.AA085a_wg15.JX447681	1472	818
node_3809	node_3810	485	119
node_3810	01_AE.TH.2006.AA085a_wg8.JX447686	1444	740
node_3796	node_3815	681	315
node_3810	01_AE.TH.2000.OUR810I.AY358063	1517	1019
node_3811	node_3813	781	416
node_3806	node_3811	556	140
node_3811	node_3812	421	210
node_3812	01B.TH.2002.OUR840I.AY358070	1294	632
node_3815	node_3816	3	3
node_3812	01_AE.CN.2007.07CNYN357.KF835536	1759	1190
node_3813	node_3814	639	281
node_3816	node_3817	216	210
node_3817	node_3818	125	125
node_3817	node_3819	82	82
node_3819	01_AE.CN.2007.07CNYN359.KF835538	1782	814
node_3819	node_3820	1858	1477
node_3816	node_3821	190	190
node_3821	node_3822	272	0
node_3822	01_AE.TH.2004.AA075a_WG4.JX447539	2133	541
node_3822	01_AE.TH.2004.AA075a_WG6.JX447541	1927	573
node_3821	node_3823	366	0
node_3823	01_AE.TH.2004.AA075a_WG5.JX447540	533	533
node_3823	node_3824	0	0
node_3824	01_AE.TH.2004.AA075a_WG7.JX447542	1097	615
node_3815	node_3825	366	1
node_3824	01_AE.TH.2004.AA075a_WG12.JX447536	469	469
node_3825	node_3826	191	191
node_3826	node_3827	579	1
node_3827	01_AE.TH.2004.AA075a_WG10.JX447535	788	438
node_3827	01_AE.TH.2004.AA075a_WG8.JX447543	1073	455
node_3826	node_3828	528	162
node_3828	01_AE.TH.2004.AA075a_WG2.JX447538	305	305
node_3828	node_3829	2	2
node_3829	01_AE.TH.2004.AA075a_WG15.JX447537	1119	329
